"","id","occult.prob","","","unicode","unicode"
"671","152","0","222967.264988162","8180678.98524314","1.24.5.9","1.24.5.9"
"672","153","0","222985.75751592","8180667.6828651","1.24.6.109","1.24.6.109"
"673","154","0","222993.417258022","8180672.79175176","1.24.6.110","1.24.6.110"
"674","155","0","223004.066364159","8180684.20756384","1.24.6.111","1.24.6.111"
"675","156","0","223014.255875013","8180679.04294643","1.24.6.112","1.24.6.112"
"676","157","0","222943.622861277","8180585.02396071","1.24.6.114","1.24.6.114"
"677","158","0","222937.298640113","8180580.10713573","1.24.6.115","1.24.6.115"
"678","159","0","222912.969412837","8180566.98216047","1.24.6.117","1.24.6.117"
"679","160","0","222906.521502271","8180560.29532878","1.24.6.117A","1.24.6.117A"
"680","161","0","222902.372174443","8180583.60681204","1.24.6.118","1.24.6.118"
"681","162","0","222927.963962182","8180619.02529038","1.24.6.122","1.24.6.122"
"682","163","0","223036.891595233","8180499.27449487","1.24.6.13","1.24.6.13"
"683","164","0","223025.232700509","8180508.36347555","1.24.6.14","1.24.6.14"
"684","165","0","223029.250103091","8180518.83496945","1.24.6.15","1.24.6.15"
"685","166","0","223037.074257464","8180529.87017681","1.24.6.16","1.24.6.16"
"686","167","0","223055.841295481","8180515.64792984","1.24.6.22","1.24.6.22"
"687","168","0","223050.343573472","8180505.69562739","1.24.6.23","1.24.6.23"
"688","169","0","223076.687296019","8180599.67476048","1.24.6.28","1.24.6.28"
"689","170","0","223079.581169568","8180606.84527857","1.24.6.29","1.24.6.29"
"690","171","0","223084.717908216","8180615.61695432","1.24.6.30","1.24.6.30"
"691","173","0","223095.626486671","8180623.29769738","1.24.6.32","1.24.6.32"
"692","174","0","223102.364394677","8180610.19907676","1.24.6.33","1.24.6.33"
"693","175","0","223097.066230636","8180602.34885055","1.24.6.34","1.24.6.34"
"694","176","0","223092.59023818","8180596.30303608","1.24.6.35","1.24.6.35"
"695","177","0","223091.884786048","8180588.39429842","1.24.6.36","1.24.6.36"
"696","178","0","223042.956711945","8180563.07693405","1.24.6.45","1.24.6.45"
"697","179","0","223037.891221549","8180554.00164067","1.24.6.46","1.24.6.46"
"698","181","0","223026.683128612","8180537.67983701","1.24.6.48","1.24.6.48"
"699","182","0","223018.948495934","8180549.584137","1.24.6.51","1.24.6.51"
"700","183","0","223012.843858639","8180598.63593195","1.24.6.68","1.24.6.68"
"701","184","0","223020.173355755","8180605.07934138","1.24.6.69","1.24.6.69"
"702","185","0","223027.269000406","8180615.67666982","1.24.6.70","1.24.6.70"
"703","186","0","223045.613531547","8180611.16029415","1.24.6.76","1.24.6.76"
"704","187","0","223041.947470014","8180605.28984275","1.24.6.77","1.24.6.77"
"705","188","0","223035.283936328","8180593.41244829","1.24.6.78","1.24.6.78"
"706","189","0","222933.062534753","8180541.69594162","1.24.6.91A","1.24.6.91A"
"707","190","0","222927.595535191","8180548.34843528","1.24.6.92","1.24.6.92"
"708","191","0","222918.225178147","8180549.63788495","1.24.6.92A","1.24.6.92A"
"709","192","0","223024.14628971","8180668.95018992","1.24.6.94","1.24.6.94"
"710","193","0","223016.219019121","8180660.61887395","1.24.6.95","1.24.6.95"
"711","194","0","222401.489226592","8180615.31300673","1.24.4.1","1.24.4.1"
"712","217","0","222361.297241583","8180551.20883056","1.24.4.122","1.24.4.122"
"713","218","0","222364.611807751","8180544.08696181","1.24.4.123","1.24.4.123"
"714","219","0","222371.578950188","8180539.380627","1.24.4.124","1.24.4.124"
"715","221","0","222395.778728152","8180540.85432037","1.24.4.126","1.24.4.126"
"716","222","0","222387.872787007","8180549.51064717","1.24.4.127","1.24.4.127"
"717","223","0","222383.165225455","8180556.42637003","1.24.4.128","1.24.4.128"
"718","224","0","222378.230669621","8180562.12885657","1.24.4.129","1.24.4.129"
"719","227","0","222381.201960437","8180576.06411128","1.24.4.131","1.24.4.131"
"720","228","0","222389.627544638","8180569.04999843","1.24.4.132","1.24.4.132"
"721","229","0","222394.11253127","8180563.48790085","1.24.4.133","1.24.4.133"
"722","230","0","222401.670447777","8180557.04952302","1.24.4.134","1.24.4.134"
"723","231","0","222407.569745668","8180551.78132409","1.24.4.135","1.24.4.135"
"724","233","0","222411.732593442","8180572.70256351","1.24.4.137","1.24.4.137"
"725","235","0","222395.842511725","8180585.62142053","1.24.4.139","1.24.4.139"
"726","237","0","222403.550760501","8180596.75839686","1.24.4.140","1.24.4.140"
"727","240","0","222397.324915601","8180627.93738803","1.24.4.2","1.24.4.2"
"728","246","0","222389.189647435","8180614.93570637","1.24.4.3","1.24.4.3"
"729","252","0","222381.270926146","8180605.7072827","1.24.4.4","1.24.4.4"
"730","315","0","222695.799336842","8180720.95084101","1.24.5.127","1.24.5.127"
"731","317","0","222690.321616041","8180735.00678752","1.24.5.129","1.24.5.129"
"732","318","0","222685.351166023","8180753.25164371","1.24.5.130","1.24.5.130"
"733","325","0","222680.732053013","8180768.35175254","1.24.5.137","1.24.5.137"
"734","326","0","222680.929727283","8180779.17736866","1.24.5.138","1.24.5.138"
"735","328","0","222712.453231378","8180775.48815191","1.24.5.140","1.24.5.140"
"736","334","0","222650.172542397","8180783.19086122","1.24.5.146","1.24.5.146"
"737","335","0","222657.927552195","8180770.05444843","1.24.5.147","1.24.5.147"
"738","336","0","222661.463049141","8180756.87051487","1.24.5.148","1.24.5.148"
"739","344","0","222582.115063972","8180776.37737033","1.24.5.156","1.24.5.156"
"740","345","0","222590.98217455","8180773.92663598","1.24.5.157","1.24.5.157"
"741","346","0","222605.679501138","8180770.50542951","1.24.5.158","1.24.5.158"
"742","347","0","222613.771531878","8180768.57736313","1.24.5.159","1.24.5.159"
"743","348","0","222620.317062911","8180770.65681378","1.24.5.160","1.24.5.160"
"744","349","0","222633.456787994","8180771.7744867","1.24.5.161","1.24.5.161"
"745","350","0","222673.606038946","8180730.23887489","1.24.5.162","1.24.5.162"
"746","351","0","222678.90025","8180713.49639856","1.24.5.163","1.24.5.163"
"747","354","0","222688.760439745","8180679.13173347","1.24.5.166","1.24.5.166"
"748","355","0","222690.973638287","8180672.13632423","1.24.5.167","1.24.5.167"
"749","357","0","222655.523923622","8180668.92622413","1.24.5.169","1.24.5.169"
"750","363","0","222644.947878566","8180723.42077552","1.24.5.175","1.24.5.175"
"751","364","0","222657.563641175","8180722.39677221","1.24.5.176","1.24.5.176"
"752","365","0","222689.750675106","8180657.18380266","1.24.5.177","1.24.5.177"
"753","366","0","222697.966587291","8180641.60387927","1.24.5.178","1.24.5.178"
"754","367","0","222700.223686374","8180632.76975229","1.24.5.179","1.24.5.179"
"755","376","0","222675.167694979","8180587.93662969","1.24.5.188","1.24.5.188"
"756","377","0","222668.528405276","8180599.49169347","1.24.5.189","1.24.5.189"
"757","379","0","222678.43908414","8180603.56656306","1.24.5.190","1.24.5.190"
"758","380","0","222689.970729964","8180608.40414837","1.24.5.191","1.24.5.191"
"759","382","0","222649.457191227","8180601.00198585","1.24.5.193","1.24.5.193"
"760","383","0","222607.955354339","8180579.18727629","1.24.5.195","1.24.5.195"
"761","385","0","222617.917386227","8180594.49231392","1.24.5.197","1.24.5.197"
"762","387","0","222633.972772544","8180598.65053036","1.24.5.199","1.24.5.199"
"763","425","0","222412.688274687","8180639.29674335","1.24.5.276","1.24.5.276"
"764","426","0","222416.335421759","8180627.41538185","1.24.5.277","1.24.5.277"
"765","427","0","222421.445479855","8180618.78291564","1.24.5.278","1.24.5.278"
"766","429","0","222419.186475848","8180606.7968768","1.24.5.279A","1.24.5.279A"
"767","467","0","222458.6087872","8180709.12509214","1.24.5.319","1.24.5.319"
"768","468","0","222465.599864336","8180721.85734897","1.24.5.320","1.24.5.320"
"769","469","0","222470.866180223","8180727.2656771","1.24.5.321","1.24.5.321"
"770","470","0","222475.262298091","8180737.60707798","1.24.5.322","1.24.5.322"
"771","471","0","222481.07744874","8180743.05124316","1.24.5.323","1.24.5.323"
"772","472","0","222482.893924221","8180750.80709791","1.24.5.324","1.24.5.324"
"773","473","0","222488.896202745","8180759.15488194","1.24.5.325","1.24.5.325"
"774","474","0","222499.556721055","8180769.00313697","1.24.5.326","1.24.5.326"
"775","475","0","222517.508849287","8180778.09016978","1.24.5.327","1.24.5.327"
"776","476","0","222526.459343202","8180781.37984818","1.24.5.328","1.24.5.328"
"777","477","0","222534.870707387","8180782.21428159","1.24.5.329","1.24.5.329"
"778","478","0","222548.143265175","8180783.97375111","1.24.5.330","1.24.5.330"
"779","483","0","222443.618237737","8180663.58379699","1.24.5.336","1.24.5.336"
"780","485","0","222422.675154536","8180665.96900965","1.24.5.338","1.24.5.338"
"781","486","0","222419.078575172","8180681.15088291","1.24.5.339","1.24.5.339"
"782","487","0","222411.094092614","8180674.04328745","1.24.5.339A","1.24.5.339A"
"783","488","0","222416.595976147","8180690.6420744","1.24.5.340","1.24.5.340"
"784","489","0","222434.679349749","8180696.32692879","1.24.5.341","1.24.5.341"
"785","490","0","222453.280337457","8180689.50441663","1.24.5.342","1.24.5.342"
"786","492","0","222368.273705772","8180700.61504712","1.24.5.344","1.24.5.344"
"787","493","0","222427.483258213","8180720.51502806","1.24.5.345","1.24.5.345"
"788","494","0","222420.247915606","8180718.4786958","1.24.5.346","1.24.5.346"
"789","495","0","222414.602898783","8180716.5956741","1.24.5.347","1.24.5.347"
"790","496","0","222409.154332442","8180714.31099724","1.24.5.348","1.24.5.348"
"791","497","0","222402.858966943","8180712.22583234","1.24.5.349","1.24.5.349"
"792","498","0","222401.063299578","8180734.29189839","1.24.5.350","1.24.5.350"
"793","499","0","222400.79333048","8180743.32650585","1.24.5.350A","1.24.5.350A"
"794","500","0","222405.930175526","8180746.91715699","1.24.5.351","1.24.5.351"
"795","501","0","222411.505974574","8180757.43208086","1.24.5.352","1.24.5.352"
"796","502","0","222417.310550031","8180764.44743841","1.24.5.353","1.24.5.353"
"797","503","0","222423.582984756","8180768.81784274","1.24.5.354","1.24.5.354"
"798","504","0","222432.976180688","8180778.65649671","1.24.5.355","1.24.5.355"
"799","505","0","222449.695880558","8180793.50361803","1.24.5.356","1.24.5.356"
"800","506","0","222462.046300041","8180806.56936958","1.24.5.357","1.24.5.357"
"801","507","0","222467.582592048","8180799.19808353","1.24.5.358","1.24.5.358"
"802","508","0","222474.661339407","8180792.46228774","1.24.5.359","1.24.5.359"
"803","509","0","222480.184882838","8180786.74851678","1.24.5.360","1.24.5.360"
"804","510","0","222475.079016796","8180778.08225972","1.24.5.361","1.24.5.361"
"805","511","0","222470.507905503","8180773.12690656","1.24.5.362","1.24.5.362"
"806","512","0","222466.213840494","8180768.5671076","1.24.5.363","1.24.5.363"
"807","513","0","222462.040469924","8180765.17709676","1.24.5.364","1.24.5.364"
"808","514","0","222454.908746839","8180759.56541647","1.24.5.365","1.24.5.365"
"809","515","0","222448.725502543","8180754.99020312","1.24.5.366","1.24.5.366"
"810","516","0","222440.084813291","8180748.21636161","1.24.5.367","1.24.5.367"
"811","517","0","222435.45460585","8180740.37562996","1.24.5.368","1.24.5.368"
"812","518","0","222494.564058221","8180794.9547433","1.24.5.369","1.24.5.369"
"813","519","0","222475.810613175","8180816.80299151","1.24.5.370","1.24.5.370"
"814","520","0","222483.167128323","8180835.20062553","1.24.5.371","1.24.5.371"
"815","521","0","222487.020061516","8180849.56241969","1.24.5.372","1.24.5.372"
"816","522","0","222487.42121988","8180863.59197159","1.24.5.373","1.24.5.373"
"817","523","0","222482.276353093","8180874.93365847","1.24.5.374","1.24.5.374"
"818","529","0","222507.453913845","8180872.19524068","1.24.5.380","1.24.5.380"
"819","530","0","222512.542137814","8180859.77095637","1.24.5.381","1.24.5.381"
"820","531","0","222514.433557482","8180842.30489204","1.24.5.382","1.24.5.382"
"821","532","0","222508.422206973","8180825.17473072","1.24.5.383","1.24.5.383"
"822","533","0","222501.929359176","8180813.00145758","1.24.5.384","1.24.5.384"
"823","534","0","222531.03139152","8180817.63512556","1.24.5.385","1.24.5.385"
"824","535","0","222536.51369708","8180837.93321309","1.24.5.386","1.24.5.386"
"825","536","0","222545.001820518","8180836.28708761","1.24.5.387","1.24.5.387"
"826","537","0","222553.347638059","8180834.23827655","1.24.5.388","1.24.5.388"
"827","538","0","222563.045058399","8180833.3739484","1.24.5.389","1.24.5.389"
"828","539","0","222571.75629901","8180829.99769954","1.24.5.390","1.24.5.390"
"829","540","0","222579.271457862","8180825.89185952","1.24.5.391","1.24.5.391"
"830","541","0","222584.537173586","8180825.77454468","1.24.5.392","1.24.5.392"
"831","542","0","222594.31152922","8180823.82821823","1.24.5.393","1.24.5.393"
"832","543","0","222610.274025433","8180825.74620236","1.24.5.394","1.24.5.394"
"833","544","0","222608.141661072","8180814.87248795","1.24.5.395","1.24.5.395"
"834","545","0","222608.756662699","8180805.50901446","1.24.5.396","1.24.5.396"
"835","546","0","222607.383862463","8180796.07019022","1.24.5.397","1.24.5.397"
"836","547","0","222592.218215121","8180798.59398343","1.24.5.398","1.24.5.398"
"837","548","0","222585.506582932","8180801.29386247","1.24.5.399","1.24.5.399"
"838","550","0","222573.383593175","8180803.96855074","1.24.5.400","1.24.5.400"
"839","551","0","222564.211697687","8180807.60021448","1.24.5.401","1.24.5.401"
"840","552","0","222557.967894207","8180810.23522376","1.24.5.402","1.24.5.402"
"841","553","0","222549.350391212","8180812.22075023","1.24.5.403","1.24.5.403"
"842","554","0","222539.600423647","8180811.43557459","1.24.5.404","1.24.5.404"
"843","578","0","222634.952884728","8180866.51061049","1.24.5.432","1.24.5.432"
"844","579","0","222631.634002972","8180855.2429619","1.24.5.433","1.24.5.433"
"845","580","0","222627.599396182","8180842.45572052","1.24.5.434","1.24.5.434"
"846","581","0","222616.377030114","8180845.81525639","1.24.5.435","1.24.5.435"
"847","582","0","222609.174852545","8180847.93414051","1.24.5.436","1.24.5.436"
"848","583","0","222598.295809003","8180852.93582288","1.24.5.437","1.24.5.437"
"849","584","0","222604.345336028","8180866.76547311","1.24.5.438","1.24.5.438"
"850","659","0","222389.372159084","8180767.14804503","1.24.5.510","1.24.5.510"
"851","660","0","222384.070836982","8180779.10227547","1.24.5.510A","1.24.5.510A"
"852","661","0","222381.291763051","8180786.96408752","1.24.5.510B","1.24.5.510B"
"853","662","0","222378.357859863","8180793.40209048","1.24.5.510C","1.24.5.510C"
"854","663","0","222372.379485701","8180798.58179636","1.24.5.510D","1.24.5.510D"
"855","667","0","222400.72701485","8180777.01635009","1.24.5.511","1.24.5.511"
"856","668","0","222410.627550027","8180782.55067478","1.24.5.512","1.24.5.512"
"857","669","0","222420.699487305","8180792.96058084","1.24.5.513","1.24.5.513"
"858","670","0","222427.799816373","8180799.93499877","1.24.5.514","1.24.5.514"
"859","671","0","222436.784367023","8180808.22698733","1.24.5.515","1.24.5.515"
"860","672","0","222442.628421749","8180816.24719475","1.24.5.516","1.24.5.516"
"861","673","0","222448.249731799","8180819.39558433","1.24.5.517","1.24.5.517"
"862","674","0","222456.913625172","8180825.11442455","1.24.5.518","1.24.5.518"
"863","675","0","222463.587204915","8180836.27793153","1.24.5.519","1.24.5.519"
"864","677","0","222467.8321164","8180849.99033092","1.24.5.520","1.24.5.520"
"865","711","0","222651.697029886","8180827.6012295","1.24.5.552","1.24.5.552"
"866","712","0","222662.015870948","8180810.70953517","1.24.5.553","1.24.5.553"
"867","758","0","222722.988175628","8180663.48149301","1.24.5.68","1.24.5.68"
