X,Y,UNICODE,P,D,L,V,LATITUDE,LONGITUDE
-71.57667792,-16.44491874,1.24.14.90,1,24,14,90,-16.444918739999999,-71.576677919999995
-71.57673807,-16.44489417,1.24.14.91,1,24,14,91,-16.444894170000001,-71.576738070000005
-71.57680061,-16.44488835,1.24.14.92,1,24,14,92,-16.444888349999999,-71.576800610000006
-71.57686113,-16.44489562,1.24.14.93,1,24,14,93,-16.444895620000000,-71.576861129999998
-71.576944,-16.4449096,1.24.14.94,1,24,14,94,-16.444909599999999,-71.576943999999997
-71.57699652,-16.44491573,1.24.14.95,1,24,14,95,-16.444915730000002,-71.576996519999994
-71.57704072,-16.44494028,1.24.14.96,1,24,14,96,-16.444940280000001,-71.577040719999999
-71.5770829,-16.44496199,1.24.14.97,1,24,14,97,-16.444961989999999,-71.577082899999994
-71.57715763,-16.44497777,1.24.14.98,1,24,14,98,-16.444977770000001,-71.577157630000002
-71.5772481,-16.44501996,1.24.14.99,1,24,14,99,-16.445019960000000,-71.577248100000006
-71.58360451,-16.44283387,1.24.9.25,1,24,9,25,-16.442833870000001,-71.583604510000001
-71.58313324,-16.44346464,1.24.9.26,1,24,9,26,-16.443464639999998,-71.583133239999995
-71.58653958,-16.44321885,1.24.9.27,1,24,9,27,-16.443218850000001,-71.586539579999993
-71.58660048,-16.44333545,1.24.9.28,1,24,9,28,-16.443335449999999,-71.586600480000001
-71.58668478,-16.44344342,1.24.9.29,1,24,9,29,-16.443443420000001,-71.586684779999999
-71.58685052,-16.44373425,1.24.9.30,1,24,9,30,-16.443734249999999,-71.586850519999999
-71.58691079,-16.44425128,1.24.9.31,1,24,9,31,-16.444251280000000,-71.586910790000005
-71.58669307,-16.44436103,1.24.9.32,1,24,9,32,-16.444361030000000,-71.586693069999995
-71.57756115,-16.4446529,1.24.14.52A,1,24,14,52A,-16.444652900000001,-71.577561149999994
-71.57758276,-16.44463423,1.24.14.52B,1,24,14,52B,-16.444634229999998,-71.577582759999999
-71.57760559,-16.44462775,1.24.14.52C,1,24,14,52C,-16.444627749999999,-71.577605590000005
