"lon","lat","X","Y","polygon","unicode","prov","dist","loc","viv","loc_num","block","uniblock"
-71.5860734445553,-16.4403320092207,223846.747493,8180591.88025,296,"1.24.8.90",1,24,"8","90",8,"10","1.24.8.10"
-71.5860649993175,-16.4404249051054,223847.781305,8180581.606879,296,"1.24.8.91",1,24,"8","91",8,"10","1.24.8.10"
-71.5864928137832,-16.4403770796623,223802.003314,8180586.317481,297,"1.24.8.100",1,24,"8","100",8,"11","1.24.8.11"
-71.5864922156932,-16.4404479204764,223802.167492,8180578.475202,297,"1.24.8.101",1,24,"8","101",8,"11","1.24.8.11"
-71.5864744315567,-16.4405764511141,223804.249591,8180564.269308,297,"1.24.8.92",1,24,"8","92",8,"11","1.24.8.11"
-71.5867632081933,-16.440652471901,223773.502579,8180555.458212,297,"1.24.8.93",1,24,"8","93",8,"11","1.24.8.11"
-71.5867632804364,-16.4405729993488,223773.382354,8180564.256868,297,"1.24.8.94",1,24,"8","94",8,"11","1.24.8.11"
-71.5867479532519,-16.4404990381402,223774.915301,8180572.466377,297,"1.24.8.95",1,24,"8","95",8,"11","1.24.8.11"
-71.5867523140597,-16.4403738656546,223774.272167,8180586.318814,297,"1.24.8.96",1,24,"8","96",8,"11","1.24.8.11"
-71.5866500001618,-16.4403617341074,223785.186838,8180587.801726,297,"1.24.8.97",1,24,"8","97",8,"11","1.24.8.11"
-71.5865819338008,-16.4403347156975,223792.421219,8180590.886038,297,"1.24.8.98",1,24,"8","98",8,"11","1.24.8.11"
-71.5865142520892,-16.440322619475,223799.635626,8180592.31772,297,"1.24.8.99",1,24,"8","99",8,"11","1.24.8.11"
-71.5868536625368,-16.4406804744902,223763.877539,8180552.234342,298,"1.24.8.102",1,24,"8","102",8,"12","1.24.8.12"
-71.5871500203665,-16.4407283494678,223732.280682,8180546.528971,298,"1.24.8.103",1,24,"8","103",8,"12","1.24.8.12"
-71.5871778882352,-16.4406563843496,223729.201218,8180554.458468,298,"1.24.8.104",1,24,"8","104",8,"12","1.24.8.12"
-71.587176162271,-16.4405696704593,223729.262853,8180564.061304,298,"1.24.8.105",1,24,"8","105",8,"12","1.24.8.12"
-71.5871872754273,-16.4404511590768,223727.907659,8180577.167038,298,"1.24.8.106",1,24,"8","106",8,"12","1.24.8.12"
-71.587094111232,-16.4404325109466,223737.835489,8180579.358952,298,"1.24.8.107",1,24,"8","107",8,"12","1.24.8.12"
-71.587002945298,-16.4404092963125,223747.543348,8180582.053709,298,"1.24.8.108",1,24,"8","108",8,"12","1.24.8.12"
-71.586902929997,-16.4404062926067,223758.225343,8180582.522911,298,"1.24.8.109",1,24,"8","109",8,"12","1.24.8.12"
-71.586884678457,-16.4405237603186,223760.34175,8180569.542481,298,"1.24.8.110",1,24,"8","110",8,"12","1.24.8.12"
-71.5868684561176,-16.4406063114974,223762.191911,8180560.425041,298,"1.24.8.111",1,24,"8","111",8,"12","1.24.8.12"
-71.5873151134013,-16.4407353559384,223714.651077,8180545.527662,299,"1.24.8.112",1,24,"8","112",8,"13","1.24.8.13"
-71.5876482640814,-16.4408382412282,223679.200966,8180533.681496,299,"1.24.8.113",1,24,"8","113",8,"13","1.24.8.13"
-71.5876519237198,-16.4407768211209,223678.722968,8180540.476588,299,"1.24.8.114",1,24,"8","114",8,"13","1.24.8.13"
-71.5876338210741,-16.4406899844949,223680.53419,8180550.115398,299,"1.24.8.115",1,24,"8","115",8,"13","1.24.8.13"
-71.5876128828177,-16.4406249118825,223682.679208,8180557.348492,299,"1.24.8.116",1,24,"8","116",8,"13","1.24.8.13"
-71.5876182534854,-16.4404882092262,223681.911786,8180572.476111,299,"1.24.8.117",1,24,"8","117",8,"13","1.24.8.13"
-71.5875532359491,-16.4404837012439,223688.852274,8180573.064064,299,"1.24.8.118",1,24,"8","118",8,"13","1.24.8.13"
-71.5874765667325,-16.4404754062686,223697.032337,8180574.087212,299,"1.24.8.119",1,24,"8","119",8,"13","1.24.8.13"
-71.5873963533866,-16.4404643951776,223705.587231,8180575.415914,299,"1.24.8.120",1,24,"8","120",8,"13","1.24.8.13"
-71.5873149694379,-16.4404817678232,223714.307389,8180573.603722,299,"1.24.8.121",1,24,"8","121",8,"13","1.24.8.13"
-71.5873293122757,-16.4405709783046,223712.901231,8180563.707235,299,"1.24.8.122",1,24,"8","122",8,"13","1.24.8.13"
-71.5873272443704,-16.4406400312531,223713.219955,8180556.064903,299,"1.24.8.123",1,24,"8","123",8,"13","1.24.8.13"
-71.5880077719712,-16.4405344330742,223640.358706,8180566.826092,300,"1.24.8.124",1,24,"8","124",8,"14","1.24.8.14"
-71.5879825021842,-16.440620814405,223643.181029,8180557.296968,300,"1.24.8.125",1,24,"8","125",8,"14","1.24.8.14"
-71.5879710269614,-16.4407040848598,223644.52505,8180548.093408,300,"1.24.8.126",1,24,"8","126",8,"14","1.24.8.14"
-71.5881724774846,-16.4409243414382,223623.31284,8180523.432452,300,"1.24.8.127",1,24,"8","127",8,"14","1.24.8.14"
-71.5882675470273,-16.4409431818223,223613.181733,8180521.216589,300,"1.24.8.128",1,24,"8","128",8,"14","1.24.8.14"
-71.588356451036,-16.4409522940622,223603.69561,8180520.086197,300,"1.24.8.129",1,24,"8","129",8,"14","1.24.8.14"
-71.5884435206715,-16.4409619277736,223594.406221,8180518.900574,300,"1.24.8.130",1,24,"8","130",8,"14","1.24.8.14"
-71.588513580694,-16.4409891040238,223586.959092,8180515.795987,300,"1.24.8.131",1,24,"8","131",8,"14","1.24.8.14"
-71.5885965340835,-16.4410270176164,223578.149572,8180511.484991,300,"1.24.8.132",1,24,"8","132",8,"14","1.24.8.14"
-71.5886160379885,-16.4409845393021,223576.005481,8180516.161291,300,"1.24.8.133",1,24,"8","133",8,"14","1.24.8.14"
-71.5886327224503,-16.440920145309,223574.131586,8180523.267831,300,"1.24.8.134",1,24,"8","134",8,"14","1.24.8.14"
-71.5887020372409,-16.4408780463598,223566.665937,8180527.834027,300,"1.24.8.135",1,24,"8","135",8,"14","1.24.8.14"
-71.5887654045237,-16.4408110027026,223559.800411,8180535.170095,300,"1.24.8.136",1,24,"8","136",8,"14","1.24.8.14"
-71.5886723865152,-16.4407484843158,223569.650445,8180542.218967,300,"1.24.8.137",1,24,"8","137",8,"14","1.24.8.14"
-71.5885931600831,-16.4407164896301,223578.070151,8180545.869561,300,"1.24.8.138",1,24,"8","138",8,"14","1.24.8.14"
-71.5885005455681,-16.4406719605701,223587.902568,8180550.926192,300,"1.24.8.139",1,24,"8","139",8,"14","1.24.8.14"
-71.5883514069379,-16.4406510075233,223603.807766,8180553.449882,300,"1.24.8.140",1,24,"8","140",8,"14","1.24.8.14"
-71.5882356205004,-16.4406311697388,223616.150994,8180555.804493,300,"1.24.8.141",1,24,"8","141",8,"14","1.24.8.14"
-71.5881114019799,-16.4405879772659,223629.36208,8180560.756325,300,"1.24.8.142",1,24,"8","142",8,"14","1.24.8.14"
-71.5881299250363,-16.4410313933874,223628.011028,8180511.638417,301,"1.24.8.143",1,24,"8","143",8,"15","1.24.8.15"
-71.5880425678581,-16.4411206479519,223637.471201,8180501.876054,301,"1.24.8.144",1,24,"8","144",8,"15","1.24.8.15"
-71.5880699558368,-16.4412115846533,223634.673715,8180491.770607,301,"1.24.8.145",1,24,"8","145",8,"15","1.24.8.15"
-71.5881366669651,-16.4412420386634,223627.58905,8180488.307716,301,"1.24.8.146",1,24,"8","146",8,"15","1.24.8.15"
-71.588194043724,-16.441309582227,223621.554262,8180480.751232,301,"1.24.8.147",1,24,"8","147",8,"15","1.24.8.15"
-71.5882294790609,-16.4413389923921,223617.809808,8180477.446659,301,"1.24.8.148",1,24,"8","148",8,"15","1.24.8.15"
-71.5882851776551,-16.4414127271895,223611.963102,8180469.207006,301,"1.24.8.149",1,24,"8","149",8,"15","1.24.8.15"
-71.5883797684919,-16.441270096076,223601.654428,8180484.869026,301,"1.24.8.150",1,24,"8","150",8,"15","1.24.8.15"
-71.588442016302,-16.4412083981727,223594.916111,8180491.61478,301,"1.24.8.151",1,24,"8","151",8,"15","1.24.8.15"
-71.5885201448918,-16.4411305571859,223586.458125,8180500.126094,301,"1.24.8.152",1,24,"8","152",8,"15","1.24.8.15"
-71.5887883791338,-16.4414874575227,223558.304074,8180460.245299,302,"1.24.8.153",1,24,"8","153",8,"16","1.24.8.16"
-71.5885774816871,-16.4413023400723,223580.575292,8180481.028844,302,"1.24.8.154",1,24,"8","154",8,"16","1.24.8.16"
-71.5885094838689,-16.4413642730685,223587.928308,8180474.264928,302,"1.24.8.155",1,24,"8","155",8,"16","1.24.8.16"
-71.5884692386778,-16.4414123711824,223592.296473,8180468.99479,302,"1.24.8.156",1,24,"8","156",8,"16","1.24.8.16"
-71.5883810032012,-16.4415081035394,223601.859668,8180458.516458,302,"1.24.8.157",1,24,"8","157",8,"16","1.24.8.16"
-71.5884177086723,-16.4415500359137,223597.997252,8180453.823755,302,"1.24.8.158",1,24,"8","158",8,"16","1.24.8.16"
-71.5884906119493,-16.4416030667417,223590.282986,8180447.852802,302,"1.24.8.159",1,24,"8","159",8,"16","1.24.8.16"
-71.5885480167286,-16.4416432516873,223584.206469,8180443.325261,302,"1.24.8.160",1,24,"8","160",8,"16","1.24.8.16"
-71.5886210611232,-16.441698229003,223576.47989,8180437.138605,302,"1.24.8.161",1,24,"8","161",8,"16","1.24.8.16"
-71.5887354911683,-16.4415365535328,223564.024484,8180454.881971,302,"1.24.8.162",1,24,"8","162",8,"16","1.24.8.16"
-71.5887931425715,-16.4417430958737,223558.157324,8180431.935902,303,"1.24.8.163",1,24,"8","163",8,"17","1.24.8.17"
-71.5888799767311,-16.4417662791095,223548.912331,8180429.250446,303,"1.24.8.164",1,24,"8","164",8,"17","1.24.8.17"
-71.5889418957266,-16.4418277303784,223542.383637,8180422.362227,303,"1.24.8.165",1,24,"8","165",8,"17","1.24.8.17"
-71.5890416560841,-16.4418667179678,223531.779939,8180417.909314,303,"1.24.8.166",1,24,"8","166",8,"17","1.24.8.17"
-71.5891459320847,-16.4419164227862,223520.708955,8180412.263667,303,"1.24.8.167",1,24,"8","167",8,"17","1.24.8.17"
-71.5892848100432,-16.4419392076874,223505.902765,8180409.551118,303,"1.24.8.168",1,24,"8","168",8,"17","1.24.8.17"
-71.58968333342,-16.4416726795661,223462.944583,8180438.514603,303,"1.24.8.169",1,24,"8","169",8,"17","1.24.8.17"
-71.5896680778326,-16.4415237281615,223464.363462,8180455.026566,303,"1.24.8.170",1,24,"8","170",8,"17","1.24.8.17"
-71.5896680624789,-16.4414875487096,223464.313825,8180459.032181,303,"1.24.8.170A",1,24,"8","170A",8,"17","1.24.8.17"
-71.5896460198949,-16.4414270650999,223466.583257,8180465.758749,303,"1.24.8.171",1,24,"8","171",8,"17","1.24.8.17"
-71.5896168676166,-16.4413908783853,223469.646767,8180469.805021,303,"1.24.8.171A",1,24,"8","171A",8,"17","1.24.8.17"
-71.5866930730243,-16.4443610342002,223786.246733,8180144.962792,70,"1.24.9.32",1,24,"9","32",9,"1","1.24.9.1"
-71.5862292532712,-16.4423619704816,223832.973193,8180366.921592,304,"1.24.9.1",1,24,"9","1",9,"2","1.24.9.2"
-71.5863605776971,-16.4419167605122,223818.311612,8180416.033334,304,"1.24.9.10",1,24,"9","10",9,"2","1.24.9.2"
-71.5863188595274,-16.4418688085758,223822.701123,8180421.399292,304,"1.24.9.10A",1,24,"9","10A",9,"2","1.24.9.2"
-71.5853673175005,-16.4407336410126,223922.762663,8180548.378175,304,"1.24.9.11",1,24,"9","11",9,"2","1.24.9.2"
-71.5854783977915,-16.4403472910851,223910.347532,8180591.000954,304,"1.24.9.12",1,24,"9","12",9,"2","1.24.9.2"
-71.5854536805596,-16.4402285807965,223912.820506,8180604.17763,304,"1.24.9.13",1,24,"9","13",9,"2","1.24.9.2"
-71.5853515083276,-16.4402732188117,223923.800369,8180599.375074,304,"1.24.9.14",1,24,"9","14",9,"2","1.24.9.2"
-71.5856219558345,-16.4400318085038,223894.562515,8180625.733353,304,"1.24.9.15",1,24,"9","15",9,"2","1.24.9.2"
-71.5848688660146,-16.439766232439,223974.651637,8180656.164633,304,"1.24.9.16",1,24,"9","16",9,"2","1.24.9.2"
-71.5848721481698,-16.4399181792028,223974.515887,8180639.337482,304,"1.24.9.17",1,24,"9","17",9,"2","1.24.9.2"
-71.5852088638912,-16.4401232188674,223938.829153,8180616.176972,304,"1.24.9.18",1,24,"9","18",9,"2","1.24.9.2"
-71.5851669192733,-16.4401909393918,223943.406581,8180608.736612,304,"1.24.9.18A",1,24,"9","18A",9,"2","1.24.9.2"
-71.5850376135438,-16.440712406742,223957.960113,8180551.179281,304,"1.24.9.19",1,24,"9","19",9,"2","1.24.9.2"
-71.5861762787222,-16.442272683426,223838.506875,8180376.879316,304,"1.24.9.2",1,24,"9","2",9,"2","1.24.9.2"
-71.5847783193797,-16.4407384428747,223985.701439,8180548.650703,304,"1.24.9.20",1,24,"9","20",9,"2","1.24.9.2"
-71.5848284931628,-16.4409181017026,223980.594729,8180528.691416,304,"1.24.9.20A",1,24,"9","20A",9,"2","1.24.9.2"
-71.5858302062231,-16.4418789082665,223874.925707,8180420.948573,304,"1.24.9.21",1,24,"9","21",9,"2","1.24.9.2"
-71.5853156664699,-16.4418773967988,223929.899682,8180421.818598,304,"1.24.9.22",1,24,"9","22",9,"2","1.24.9.2"
-71.5851780160737,-16.4420100371591,223944.794638,8180407.321375,304,"1.24.9.23",1,24,"9","23",9,"2","1.24.9.2"
-71.5848459331061,-16.4418736342828,223980.083108,8180422.876533,304,"1.24.9.24",1,24,"9","24",9,"2","1.24.9.2"
-71.5846030403527,-16.4419473979151,224006.139368,8180415.041447,304,"1.24.9.25",1,24,"9","25",9,"2","1.24.9.2"
-71.583766959554,-16.442972238446,224096.919785,8180302.718255,304,"1.24.9.26",1,24,"9","26",9,"2","1.24.9.2"
-71.5865395754165,-16.4432188531232,223801.029922,8180271.628418,304,"1.24.9.27",1,24,"9","27",9,"2","1.24.9.2"
-71.5866004770211,-16.4433354506569,223794.687994,8180258.636184,304,"1.24.9.28",1,24,"9","28",9,"2","1.24.9.2"
-71.5866847783739,-16.4434434228832,223785.833731,8180246.56692,304,"1.24.9.29",1,24,"9","29",9,"2","1.24.9.2"
-71.5863281675166,-16.4421741619379,223822.138847,8180387.579573,304,"1.24.9.2A",1,24,"9","2A",9,"2","1.24.9.2"
-71.5872456713937,-16.442891352282,223725.123612,8180306.922644,304,"1.24.9.3",1,24,"9","3",9,"2","1.24.9.2"
-71.5868505173672,-16.4437342527193,223768.537241,8180214.141398,304,"1.24.9.30",1,24,"9","30",9,"2","1.24.9.2"
-71.5869107910334,-16.4442512765197,223762.82946,8180156.817042,304,"1.24.9.31",1,24,"9","31",9,"2","1.24.9.2"
-71.5878936674237,-16.4423960980589,223655.1871,8180360.868788,304,"1.24.9.4",1,24,"9","4",9,"2","1.24.9.2"
-71.5900581843379,-16.4423408457887,223423.840577,8180364.026055,304,"1.24.9.5",1,24,"9","5",9,"2","1.24.9.2"
-71.5910452579104,-16.4420425118865,223317.953305,8180395.705368,304,"1.24.9.6",1,24,"9","6",9,"2","1.24.9.2"
-71.5918052098834,-16.4415154219835,223236.008132,8180453.021807,304,"1.24.9.7",1,24,"9","7",9,"2","1.24.9.2"
-71.5881377104246,-16.4422094683236,223628.847928,8180381.197802,304,"1.24.9.8",1,24,"9","8",9,"2","1.24.9.2"
-71.5864798077258,-16.4419805905244,223805.662807,8180408.803553,304,"1.24.9.9",1,24,"9","9",9,"2","1.24.9.2"
-71.5993213402874,-16.434769676684,222423.343911,8181189.574958,305,"1.24.10.202",1,24,"10","202",10,"1","1.24.10.1"
-71.5991151319123,-16.4346945668644,222445.270494,8181198.173752,305,"1.24.10.203",1,24,"10","203",10,"1","1.24.10.1"
-71.5990061056788,-16.4346636242829,222456.875965,8181201.74918,305,"1.24.10.204",1,24,"10","204",10,"1","1.24.10.1"
-71.5989227997334,-16.4346377100942,222465.740371,8181204.73259,305,"1.24.10.205",1,24,"10","205",10,"1","1.24.10.1"
-71.5988155061522,-16.4346161876591,222477.174105,8181207.262675,305,"1.24.10.206",1,24,"10","206",10,"1","1.24.10.1"
-71.5987834706898,-16.4346103212388,222480.588759,8181207.956134,305,"1.24.10.206A",1,24,"10","206A",10,"1","1.24.10.1"
-71.5987138888889,-16.4345881130188,222487.992011,8181210.510395,305,"1.24.10.207",1,24,"10","207",10,"1","1.24.10.1"
-71.5987185736663,-16.4347735595701,222487.755095,8181189.972211,305,"1.24.10.208",1,24,"10","208",10,"1","1.24.10.1"
-71.5986762969048,-16.434876906729,222492.419299,8181178.588115,305,"1.24.10.209",1,24,"10","209",10,"1","1.24.10.1"
-71.5985877202808,-16.4350160746358,222502.081561,8181163.301643,305,"1.24.10.210",1,24,"10","210",10,"1","1.24.10.1"
-71.5985378547445,-16.4351116635291,222507.545584,8181152.786915,305,"1.24.10.211",1,24,"10","211",10,"1","1.24.10.1"
-71.5984995243161,-16.4352006024966,222511.767624,8181142.992609,305,"1.24.10.212",1,24,"10","212",10,"1","1.24.10.1"
-71.5986379545158,-16.4351876762909,222496.958005,8181144.233804,305,"1.24.10.213",1,24,"10","213",10,"1","1.24.10.1"
-71.598726148586,-16.4351625592031,222487.498774,8181146.893636,305,"1.24.10.214",1,24,"10","214",10,"1","1.24.10.1"
-71.5988185701173,-16.4351498128993,222477.605424,8181148.17803,305,"1.24.10.215",1,24,"10","215",10,"1","1.24.10.1"
-71.5989434033855,-16.4351467306955,222464.262624,8181148.34798,305,"1.24.10.216",1,24,"10","216",10,"1","1.24.10.1"
-71.5991202276336,-16.4350917814796,222445.290838,8181154.189043,305,"1.24.10.217",1,24,"10","217",10,"1","1.24.10.1"
-71.5992850539486,-16.4350655126288,222427.641804,8181156.871202,305,"1.24.10.218",1,24,"10","218",10,"1","1.24.10.1"
-71.5993340094191,-16.4348914318313,222422.163357,8181176.077417,305,"1.24.10.219",1,24,"10","219",10,"1","1.24.10.1"
-71.599478523282,-16.434237540532,222405.792129,8181248.274832,306,"1.24.10.192",1,24,"10","192",10,"2","1.24.10.2"
-71.5993582534856,-16.4342591078912,222418.673675,8181246.052057,306,"1.24.10.193",1,24,"10","193",10,"2","1.24.10.2"
-71.5992320890252,-16.4342919652458,222432.201117,8181242.58739,306,"1.24.10.194",1,24,"10","194",10,"2","1.24.10.2"
-71.5990882877386,-16.4343076255174,222447.588603,8181241.050896,306,"1.24.10.195",1,24,"10","195",10,"2","1.24.10.2"
-71.5988472259095,-16.4343321045728,222473.380943,8181238.671475,306,"1.24.10.196",1,24,"10","196",10,"2","1.24.10.2"
-71.5989578746504,-16.4344136593589,222461.674047,8181229.49029,306,"1.24.10.197",1,24,"10","197",10,"2","1.24.10.2"
-71.5991822958904,-16.4344567692575,222437.755874,8181224.409404,306,"1.24.10.198",1,24,"10","198",10,"2","1.24.10.2"
-71.5992343646256,-16.4344597504745,222432.196555,8181224.007882,306,"1.24.10.198A",1,24,"10","198A",10,"2","1.24.10.2"
-71.5992684775492,-16.4344534142665,222428.54257,8181224.662582,306,"1.24.10.199",1,24,"10","199",10,"2","1.24.10.2"
-71.5995030003023,-16.434449614345,222403.478344,8181224.761427,306,"1.24.10.200",1,24,"10","200",10,"2","1.24.10.2"
-71.599521024701,-16.4343342269125,222401.388335,8181237.511841,306,"1.24.10.201",1,24,"10","201",10,"2","1.24.10.2"
-71.5996561874578,-16.4339920049824,222386.459441,8181275.215525,307,"1.24.10.180",1,24,"10","180",10,"3","1.24.10.3"
-71.5996082057473,-16.4339771485451,222391.565185,8181276.926216,307,"1.24.10.180A",1,24,"10","180A",10,"3","1.24.10.3"
-71.5995377068922,-16.4339502074306,222399.059714,8181280.005768,307,"1.24.10.181",1,24,"10","181",10,"3","1.24.10.3"
-71.5994368060483,-16.4338956467751,222409.763438,8181286.184945,307,"1.24.10.182",1,24,"10","182",10,"3","1.24.10.3"
-71.599236290168,-16.4337594076966,222430.994955,8181301.543868,307,"1.24.10.183",1,24,"10","183",10,"3","1.24.10.3"
-71.5991969566299,-16.4339036390459,222435.402853,8181285.629235,307,"1.24.10.184",1,24,"10","184",10,"3","1.24.10.3"
-71.5991534600546,-16.433971075819,222440.146375,8181278.222645,307,"1.24.10.185",1,24,"10","185",10,"3","1.24.10.3"
-71.59910279122,-16.4340516699787,222445.674961,8181269.369174,307,"1.24.10.186",1,24,"10","186",10,"3","1.24.10.3"
-71.5990094174643,-16.4341212532264,222455.750927,8181261.793377,307,"1.24.10.187",1,24,"10","187",10,"3","1.24.10.3"
-71.5990890702472,-16.4341298488172,222447.252214,8181260.732413,307,"1.24.10.188",1,24,"10","188",10,"3","1.24.10.3"
-71.5994754712312,-16.4340924915566,222405.911969,8181264.338157,307,"1.24.10.189",1,24,"10","189",10,"3","1.24.10.3"
-71.5995767926027,-16.4341213344514,222395.126749,8181261.005748,307,"1.24.10.190",1,24,"10","190",10,"3","1.24.10.3"
-71.5996908130157,-16.4340716231672,222382.872914,8181266.35305,307,"1.24.10.191",1,24,"10","191",10,"3","1.24.10.3"
-71.5992183991956,-16.4338301123531,222433.007153,8181293.740336,307,"1.24.10.193A",1,24,"10","193A",10,"3","1.24.10.3"
-71.5996988035811,-16.4353312447129,222383.810626,8181126.882714,308,"1.24.10.220",1,24,"10","220",10,"4","1.24.10.4"
-71.5997509625793,-16.4353126903943,222378.211055,8181128.865364,308,"1.24.10.220A",1,24,"10","220A",10,"4","1.24.10.4"
-71.5996996772739,-16.4348687837066,222383.059517,8181178.083022,309,"1.24.10.221",1,24,"10","221",10,"5","1.24.10.5"
-71.599702165368,-16.4347166966734,222382.577355,8181194.917968,309,"1.24.10.221A",1,24,"10","221A",10,"5","1.24.10.5"
-71.5997203171826,-16.434523967021,222380.363718,8181216.231172,309,"1.24.10.222",1,24,"10","222",10,"5","1.24.10.5"
-71.5997612183804,-16.4342924154396,222375.664086,8181241.811332,309,"1.24.10.223",1,24,"10","223",10,"5","1.24.10.5"
-71.5998102657907,-16.4341170799883,222370.173975,8181261.156325,309,"1.24.10.224",1,24,"10","224",10,"5","1.24.10.5"
-71.5999820704194,-16.4341065555645,222351.801594,8181262.085709,309,"1.24.10.226",1,24,"10","226",10,"5","1.24.10.5"
-71.6010304496786,-16.4340394571142,222239.686214,8181268.075125,310,"1.24.10.229",1,24,"10","229",10,"6","1.24.10.6"
-71.6010101060669,-16.4343397735084,222242.287272,8181234.853417,310,"1.24.10.230",1,24,"10","230",10,"6","1.24.10.6"
-71.6008478486933,-16.4327681320961,222257.388426,8181409.081093,311,"1.24.10.159",1,24,"10","159",10,"7","1.24.10.7"
-71.6007518479389,-16.4327206427272,222267.578671,8181414.470708,311,"1.24.10.160",1,24,"10","160",10,"7","1.24.10.7"
-71.600684580997,-16.4326770284401,222274.704186,8181419.391837,311,"1.24.10.161",1,24,"10","161",10,"7","1.24.10.7"
-71.6006202529939,-16.4326436088686,222281.530177,8181423.180216,311,"1.24.10.162",1,24,"10","162",10,"7","1.24.10.7"
-71.60055500663,-16.4326047594844,222288.446575,8181427.571017,311,"1.24.10.163",1,24,"10","163",10,"7","1.24.10.7"
-71.6005042767398,-16.4325622016003,222293.806594,8181432.352474,311,"1.24.10.164",1,24,"10","164",10,"7","1.24.10.7"
-71.6004425373675,-16.4325199856863,222300.343481,8181437.111183,311,"1.24.10.165",1,24,"10","165",10,"7","1.24.10.7"
-71.6003929179622,-16.4324863043175,222305.597474,8181440.908345,311,"1.24.10.166",1,24,"10","166",10,"7","1.24.10.7"
-71.6003671233792,-16.4326217212439,222308.546285,8181425.951027,311,"1.24.10.167",1,24,"10","167",10,"7","1.24.10.7"
-71.6001923874115,-16.4326274468186,222327.225203,8181425.556989,311,"1.24.10.168",1,24,"10","168",10,"7","1.24.10.7"
-71.6000882401016,-16.4325358157072,222338.223156,8181435.844917,311,"1.24.10.169",1,24,"10","169",10,"7","1.24.10.7"
-71.6000150754312,-16.4326060451468,222346.140787,8181428.169872,311,"1.24.10.170",1,24,"10","170",10,"7","1.24.10.7"
-71.59996351553,-16.4326514298562,222351.714579,8181423.215862,311,"1.24.10.171",1,24,"10","171",10,"7","1.24.10.7"
-71.5998759867287,-16.4328187826643,222361.305153,8181404.807487,311,"1.24.10.172",1,24,"10","172",10,"7","1.24.10.7"
-71.6000410567817,-16.4330320597344,222343.97056,8181380.967875,311,"1.24.10.173",1,24,"10","173",10,"7","1.24.10.7"
-71.5993517245483,-16.4335278831037,222418.331492,8181327.01876,311,"1.24.10.174",1,24,"10","174",10,"7","1.24.10.7"
-71.5994722093778,-16.4336101806475,222405.574623,8181317.741816,311,"1.24.10.175",1,24,"10","175",10,"7","1.24.10.7"
-71.5995462098548,-16.4336574482393,222397.734835,8181312.407012,311,"1.24.10.176",1,24,"10","176",10,"7","1.24.10.7"
-71.5995991853976,-16.4336897261105,222392.120262,8181308.760651,311,"1.24.10.177",1,24,"10","177",10,"7","1.24.10.7"
-71.5996938727576,-16.433749325259,222382.08761,8181302.032156,311,"1.24.10.178",1,24,"10","178",10,"7","1.24.10.7"
-71.5997940312435,-16.4338113059176,222371.473757,8181295.032475,311,"1.24.10.179",1,24,"10","179",10,"7","1.24.10.7"
-71.6000993339613,-16.4338247160913,222338.87103,8181293.128683,311,"1.24.10.225",1,24,"10","225",10,"7","1.24.10.7"
-71.6002755437132,-16.4339639435352,222320.24095,8181277.47217,311,"1.24.10.227",1,24,"10","227",10,"7","1.24.10.7"
-71.6003543296899,-16.4339888418627,222311.858039,8181274.60738,311,"1.24.10.227A",1,24,"10","227A",10,"7","1.24.10.7"
-71.6001320625506,-16.4331972967547,222334.481519,8181362.548684,311,"1.24.10.228",1,24,"10","228",10,"7","1.24.10.7"
-71.6010642859872,-16.4308839541892,222231.581072,8181617.391351,312,"1.24.10.135",1,24,"10","135",10,"8","1.24.10.8"
-71.6009685208854,-16.4309798705888,222241.950253,8181606.90342,312,"1.24.10.136",1,24,"10","136",10,"8","1.24.10.8"
-71.6008601946452,-16.4310951119303,222253.689101,8181594.293164,312,"1.24.10.137",1,24,"10","137",10,"8","1.24.10.8"
-71.6007531062141,-16.4312481223028,222265.349402,8181577.499593,312,"1.24.10.138",1,24,"10","138",10,"8","1.24.10.8"
-71.6006966405455,-16.4313270937804,222271.495218,8181568.833761,312,"1.24.10.139",1,24,"10","139",10,"8","1.24.10.8"
-71.6006561641395,-16.43141036053,222275.938654,8181559.670423,312,"1.24.10.140",1,24,"10","140",10,"8","1.24.10.8"
-71.6006204763753,-16.431538828125,222279.934708,8181545.496085,312,"1.24.10.141",1,24,"10","141",10,"8","1.24.10.8"
-71.6005931605422,-16.4316245732014,222282.97543,8181536.040291,312,"1.24.10.142",1,24,"10","142",10,"8","1.24.10.8"
-71.6005641533395,-16.4317045773645,222286.18871,8181527.222426,312,"1.24.10.143",1,24,"10","143",10,"8","1.24.10.8"
-71.6005345280159,-16.4317811912152,222289.463212,8181518.780769,312,"1.24.10.144",1,24,"10","144",10,"8","1.24.10.8"
-71.6005,-16.4318640186107,222293.270412,8181509.657907,312,"1.24.10.145",1,24,"10","145",10,"8","1.24.10.8"
-71.6004672638821,-16.4319476359509,222296.887265,8181500.445127,312,"1.24.10.146",1,24,"10","146",10,"8","1.24.10.8"
-71.6004402038451,-16.4320080278743,222299.864581,8181493.795963,312,"1.24.10.147",1,24,"10","147",10,"8","1.24.10.8"
-71.6004220227303,-16.4320672266566,222301.89147,8181487.26671,312,"1.24.10.148",1,24,"10","148",10,"8","1.24.10.8"
-71.6003909613444,-16.4321378701256,222305.310916,8181479.488036,312,"1.24.10.149",1,24,"10","149",10,"8","1.24.10.8"
