"","UNICODE","NRO_DENUNCIA","D","L","X","Y","id_manz","rocFAstatus","infFAstatus","INSP_POSITIVA","INSP_COMPLETA","DIA_INSP","MES_INSP","ANIO_INSP","infestedRV","complete","DIA_ROC","MES_ROC","ANIO_ROC","VisitVig","PosVig","PosVigNegFA","PosVigNoFA","PosVigPosFA","YearLastAFII","ageAP","TYPO_DENUNCIA","FECHA_ROC","FECHA_INSP","FECHA_VISIT","ANIO_VISIT","firstControl","firstControlBlock","DateFirstSpray","histTreat","TimeSinceFirst","codeLoc","focus"
"704","1.23.14.224",328,23,"14",221010.988844,8179319.452833,"188-23",2,0,0,1,30,3,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,3,NA,2011-03-30,2011-03-30,2011,FALSE,FALSE,NA,1,NA,"1.23.14",TRUE
"706","1.23.14.225",328,23,"14",221017.839892,8179311.10016,"188-23",2,0,0,1,30,3,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,3,NA,2011-03-30,2011-03-30,2011,FALSE,FALSE,NA,1,NA,"1.23.14",TRUE
"705","1.23.14.224",599,23,"14",221010.988844,8179319.452833,"188-23",2,0,0,1,23,8,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,6,2,NA,2012-08-23,2012-08-23,2012,FALSE,FALSE,NA,1,NA,"1.23.14",TRUE
"703","1.23.14.223",328,23,"14",220998.843268,8179335.477028,"188-23",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,5,3,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.23.14",TRUE
"707","1.23.14.241",328,23,"14",220990.428746,8179295.168646,"188-23",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,5,3,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.23.14",TRUE
"708","1.23.14.242",328,23,"14",220980.068896,8179301.294557,"188-23",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,5,3,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.23.14",TRUE
"1240","1.24.5.33",94,24,"5",222872.936596,8180632.563071,"188-24",2,1,1,1,14,8,2009,1,1,26,8,2009,TRUE,TRUE,FALSE,FALSE,TRUE,5,4,1,2009-08-26,2009-08-14,2009-08-26,2009,TRUE,TRUE,2009-08-26,0,0,"1.24.5",TRUE
"1242","1.24.5.34",94,24,"5",222881.85442,8180634.121063,"188-24",2,1,0,0,0,0,0,0,1,26,8,2009,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,2009-08-26,NA,2009-08-26,2009,TRUE,TRUE,2009-08-26,0,0,"1.24.5",TRUE
"1239","1.24.5.32",94,24,"5",222862.702606,8180631.801325,"188-24",2,1,0,0,0,0,0,0,1,26,8,2009,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,2009-08-26,NA,2009-08-26,2009,TRUE,TRUE,2009-08-26,0,0,"1.24.5",TRUE
"1241","1.24.5.33",464,24,"5",222872.936596,8180632.563071,"188-24",2,1,0,1,19,3,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,2012-03-19,2012-03-19,2012,FALSE,FALSE,2009-08-26,1,936,"1.24.5",TRUE
"1243","1.24.5.34",464,24,"5",222881.85442,8180634.121063,"188-24",2,1,0,1,19,3,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,2012-03-19,2012-03-19,2012,FALSE,FALSE,2009-08-26,1,936,"1.24.5",TRUE
"1842","1.7.11.15",297,7,"11",226738.705668,8179916.296565,"188-7",2,0,0,1,26,1,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,7,3,NA,2011-01-26,2011-01-26,2011,FALSE,FALSE,NA,1,NA,"1.7.11",TRUE
"1843","1.7.11.16",297,7,"11",226743.389949,8179922.287392,"188-7",2,0,0,1,26,1,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,7,3,NA,2011-01-26,2011-01-26,2011,FALSE,FALSE,NA,1,NA,"1.7.11",TRUE
"1841","1.7.11.14",297,7,"11",226731.277361,8179908.662565,"188-7",2,0,0,1,28,1,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,7,3,NA,2011-01-28,2011-01-28,2011,FALSE,FALSE,NA,1,NA,"1.7.11",TRUE
"640","1.18.7.156",609,18,"7",224138.084557,8181613.629558,"189-18",2,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.18.7",TRUE
"641","1.18.7.157",609,18,"7",224127.613909,8181609.690811,"189-18",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.18.7",TRUE
"1244","1.24.5.36",67,24,"5",222888.934195,8180607.171366,"189-24",0,0,1,1,19,6,2009,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,5,4,1,NA,2009-06-19,2009-06-19,2009,FALSE,TRUE,2009-08-26,1,-68,"1.24.5",TRUE
"1247","1.24.5.37",67,24,"5",222878.967798,8180607.68466,"189-24",2,0,0,1,22,6,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,NA,2009-06-22,2009-06-22,2009,FALSE,TRUE,2009-08-26,1,-65,"1.24.5",TRUE
"1249","1.24.5.38",67,24,"5",222868.64012,8180607.99427,"189-24",1,0,0,1,22,6,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,NA,2009-06-22,2009-06-22,2009,FALSE,TRUE,2009-08-26,1,-65,"1.24.5",TRUE
"1252","1.24.5.39",67,24,"5",222858.922831,8180608.808462,"189-24",2,0,0,1,22,6,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,NA,2009-06-22,2009-06-22,2009,FALSE,TRUE,2009-08-26,1,-65,"1.24.5",TRUE
"1245","1.24.5.36",99,24,"5",222888.934195,8180607.171366,"189-24",0,0,1,1,10,8,2009,0,1,26,8,2009,TRUE,TRUE,FALSE,TRUE,FALSE,5,4,1,2009-08-26,2009-08-10,2009-08-26,2009,TRUE,TRUE,2009-08-26,0,0,"1.24.5",TRUE
"1248","1.24.5.37",565,24,"5",222878.967798,8180607.68466,"189-24",2,0,0,1,26,6,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,2012-06-26,2012-06-26,2012,FALSE,FALSE,2009-08-26,1,1035,"1.24.5",TRUE
"1246","1.24.5.36",565,24,"5",222888.934195,8180607.171366,"189-24",0,0,0,1,28,6,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,2012-06-28,2012-06-28,2012,FALSE,FALSE,2009-08-26,1,1037,"1.24.5",TRUE
"1250","1.24.5.38",565,24,"5",222868.64012,8180607.99427,"189-24",1,0,0,1,28,6,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,2012-06-28,2012-06-28,2012,FALSE,FALSE,2009-08-26,1,1037,"1.24.5",TRUE
"1253","1.24.5.39",565,24,"5",222858.922831,8180608.808462,"189-24",2,0,0,1,28,6,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,2012-06-28,2012-06-28,2012,FALSE,FALSE,2009-08-26,1,1037,"1.24.5",TRUE
"1878","1.7.12.3",120,7,"12",226760.479451,8180067.346806,"189-7",1,0,0,1,13,10,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,2009-10-13,2009-10-13,2009,FALSE,TRUE,2009-12-22,1,-70,"1.7.12",TRUE
"1865","1.7.12.2",148,7,"12",226760.563589,8180053.881391,"189-7",2,0,0,0,0,0,0,0,1,22,12,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,2009-12-22,NA,2009-12-22,2009,TRUE,TRUE,2009-12-22,0,0,"1.7.12",TRUE
"1879","1.7.12.3",148,7,"12",226760.479451,8180067.346806,"189-7",1,0,1,1,21,12,2009,1,1,22,12,2009,TRUE,TRUE,TRUE,FALSE,FALSE,4,5,1,2009-12-22,2009-12-21,2009-12-22,2009,TRUE,TRUE,2009-12-22,0,0,"1.7.12",TRUE
"1888","1.7.12.4",148,7,"12",226751.914961,8180078.681274,"189-7",2,0,0,0,0,0,0,0,1,22,12,2009,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,2009-12-22,NA,2009-12-22,2009,TRUE,TRUE,2009-12-22,0,0,"1.7.12",TRUE
"1866","1.7.12.2",167,7,"12",226760.563589,8180053.881391,"189-7",2,0,0,1,19,2,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-02-19,2010-02-19,2010,FALSE,TRUE,2009-12-22,1,59,"1.7.12",TRUE
"1880","1.7.12.3",167,7,"12",226760.479451,8180067.346806,"189-7",1,0,0,1,19,2,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-02-19,2010-02-19,2010,FALSE,TRUE,2009-12-22,1,59,"1.7.12",TRUE
"1881","1.7.12.3",180,7,"12",226760.479451,8180067.346806,"189-7",1,0,0,1,4,3,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-03-04,2010-03-04,2010,FALSE,TRUE,2009-12-22,1,72,"1.7.12",TRUE
"1890","1.7.12.4",180,7,"12",226751.914961,8180078.681274,"189-7",2,0,0,1,4,3,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-03-04,2010-03-04,2010,FALSE,TRUE,2009-12-22,1,72,"1.7.12",TRUE
"1893","1.7.12.5",180,7,"12",226740.344657,8180088.562448,"189-7",2,0,0,1,4,3,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-03-04,2010-03-04,2010,FALSE,TRUE,2009-12-22,1,72,"1.7.12",TRUE
"1849","1.7.12.1",155,7,"12",226765.562312,8180045.73841,"189-7",2,0,0,0,0,0,0,1,1,18,3,2010,TRUE,TRUE,TRUE,FALSE,FALSE,4,6,1,2010-03-18,NA,2010-03-18,2010,TRUE,TRUE,2009-12-22,0,86,"1.7.12",TRUE
"1867","1.7.12.2",167,7,"12",226760.563589,8180053.881391,"189-7",2,0,0,1,27,5,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-05-27,2010-05-27,2010,FALSE,FALSE,2009-12-22,1,156,"1.7.12",TRUE
"1889","1.7.12.4",180,7,"12",226751.914961,8180078.681274,"189-7",2,0,0,1,27,5,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-05-27,2010-05-27,2010,FALSE,FALSE,2009-12-22,1,156,"1.7.12",TRUE
"1850","1.7.12.1",167,7,"12",226765.562312,8180045.73841,"189-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,NA,NA,0,FALSE,FALSE,2009-12-22,1,NA,"1.7.12",TRUE
"1864","1.7.12.2",120,7,"12",226760.563589,8180053.881391,"189-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,NA,NA,0,FALSE,FALSE,2009-12-22,1,NA,"1.7.12",TRUE
"1887","1.7.12.4",120,7,"12",226751.914961,8180078.681274,"189-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,NA,NA,0,FALSE,FALSE,2009-12-22,1,NA,"1.7.12",TRUE
"644","1.18.7.164",609,18,"7",224031.075899,8181634.01157,"190-18",2,0,0,1,28,10,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,6,1,NA,2012-10-28,2012-10-28,2012,FALSE,FALSE,NA,1,NA,"1.18.7",TRUE
"645","1.18.7.165",609,18,"7",224036.249165,8181644.450821,"190-18",2,0,0,1,28,10,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,6,1,NA,2012-10-28,2012-10-28,2012,FALSE,FALSE,NA,1,NA,"1.18.7",TRUE
"642","1.18.7.158",609,18,"7",224062.958698,8181636.498122,"190-18",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.18.7",TRUE
"643","1.18.7.163",609,18,"7",224024.577206,8181619.868825,"190-18",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.18.7",TRUE
"1759","1.25.4A.498",437,25,"4A",230906.883587,8180339.091929,"190-25",2,1,0,1,10,11,2011,0,1,28,11,2011,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,1,2011-11-28,2011-11-10,2011-11-28,2011,TRUE,TRUE,2011-11-28,0,0,"1.25.4A",TRUE
"1760","1.25.4A.499",437,25,"4A",230916.928651,8180339.972626,"190-25",2,0,0,1,9,11,2011,0,1,28,11,2011,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,1,2011-11-28,2011-11-09,2011-11-28,2011,TRUE,TRUE,2011-11-28,0,0,"1.25.4A",TRUE
"1761","1.25.4A.500",437,25,"4A",230925.858304,8180340.307967,"190-25",0,0,1,1,9,11,2011,1,1,28,11,2011,TRUE,TRUE,FALSE,TRUE,FALSE,6,5,1,2011-11-28,2011-11-09,2011-11-28,2011,TRUE,TRUE,2011-11-28,0,0,"1.25.4A",TRUE
"1763","1.25.4A.506",437,25,"4A",230937.478402,8180323.316994,"190-25",2,1,0,1,14,11,2011,0,1,28,11,2011,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,1,2011-11-28,2011-11-14,2011-11-28,2011,TRUE,TRUE,2011-11-28,0,0,"1.25.4A",TRUE
"1764","1.25.4A.507",437,25,"4A",230927.412834,8180322.753382,"190-25",1,1,1,1,9,11,2011,1,1,28,11,2011,TRUE,TRUE,FALSE,FALSE,TRUE,6,5,1,2011-11-28,2011-11-09,2011-11-28,2011,TRUE,TRUE,2011-11-28,0,0,"1.25.4A",TRUE
"1765","1.25.4A.508",437,25,"4A",230916.923311,8180321.901658,"190-25",1,1,1,1,9,11,2011,0,1,28,11,2011,TRUE,TRUE,FALSE,FALSE,TRUE,6,5,1,2011-11-28,2011-11-09,2011-11-28,2011,TRUE,TRUE,2011-11-28,0,0,"1.25.4A",TRUE
"1766","1.25.4A.509",437,25,"4A",230906.763429,8180322.027421,"190-25",1,0,0,1,14,11,2011,0,1,28,11,2011,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,1,2011-11-28,2011-11-14,2011-11-28,2011,TRUE,TRUE,2011-11-28,0,0,"1.25.4A",TRUE
"1758","1.25.4A.497",437,25,"4A",230897.415835,8180338.471378,"190-25",2,1,0,0,0,0,0,0,1,28,11,2011,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,1,2011-11-28,NA,2011-11-28,2011,TRUE,TRUE,2011-11-28,0,0,"1.25.4A",TRUE
"1762","1.25.4A.501",437,25,"4A",230936.285718,8180341.076551,"190-25",2,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,5,1,NA,NA,NA,0,FALSE,TRUE,2011-11-28,1,NA,"1.25.4A",TRUE
"1270","1.24.5.44",65,24,"5",222780.387267,8180604.391214,"191-24",2,1,0,1,22,6,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,NA,2009-06-22,2009-06-22,2009,FALSE,FALSE,2007-12-14,1,556,"1.24.5",TRUE
"1271","1.24.5.44",237,24,"5",222780.387267,8180604.391214,"191-24",2,1,0,1,15,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-06-15,2010-06-15,2010,FALSE,FALSE,2007-12-14,1,914,"1.24.5",TRUE
"1861","1.7.12.19",4,7,"12",226605.066834,8180233.606139,"191-7",2,0,0,1,8,1,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,2009-01-08,2009-01-08,2009,FALSE,TRUE,2010-12-09,1,-700,"1.7.12",TRUE
"1868","1.7.12.20",4,7,"12",226613.200584,8180230.495052,"191-7",2,0,0,1,8,1,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,2009-01-08,2009-01-08,2009,FALSE,TRUE,2010-12-09,1,-700,"1.7.12",TRUE
"1876","1.7.12.23",4,7,"12",226638.687408,8180215.875199,"191-7",2,0,0,1,8,1,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,NA,2009-01-08,2009-01-08,2009,FALSE,TRUE,2010-12-09,1,-700,"1.7.12",TRUE
"1852","1.7.12.13",260,7,"12",226614.894627,8180211.858683,"191-7",2,0,0,1,1,10,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-10-01,2010-10-01,2010,FALSE,TRUE,2010-12-09,1,-69,"1.7.12",TRUE
"1854","1.7.12.14",260,7,"12",226600.82908,8180218.892712,"191-7",2,1,0,1,17,10,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-10-17,2010-10-17,2010,FALSE,TRUE,2010-12-09,1,-53,"1.7.12",TRUE
"1857","1.7.12.17",264,7,"12",226584.469218,8180242.026418,"191-7",2,0,0,1,4,11,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-11-04,2010-11-04,2010,FALSE,TRUE,2010-12-09,1,-35,"1.7.12",TRUE
"1869","1.7.12.20",264,7,"12",226613.200584,8180230.495052,"191-7",2,0,0,1,4,11,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-11-04,2010-11-04,2010,FALSE,TRUE,2010-12-09,1,-35,"1.7.12",TRUE
"1851","1.7.12.12",260,7,"12",226640.086452,8180200.088713,"191-7",2,0,0,1,8,11,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-11-08,2010-11-08,2010,FALSE,TRUE,2010-12-09,1,-31,"1.7.12",TRUE
"1862","1.7.12.19",264,7,"12",226605.066834,8180233.606139,"191-7",2,0,0,1,8,11,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-11-08,2010-11-08,2010,FALSE,TRUE,2010-12-09,1,-31,"1.7.12",TRUE
"1873","1.7.12.21",282,7,"12",226621.080098,8180225.344344,"191-7",2,0,0,1,26,11,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-11-26,2010-11-26,2010,FALSE,TRUE,2010-12-09,1,-13,"1.7.12",TRUE
"1877","1.7.12.23",260,7,"12",226638.687408,8180215.875199,"191-7",2,0,0,1,26,11,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-11-26,2010-11-26,2010,FALSE,TRUE,2010-12-09,1,-13,"1.7.12",TRUE
"1859","1.7.12.18",264,7,"12",226595.010614,8180237.393001,"191-7",2,1,1,1,4,11,2010,1,1,9,12,2010,TRUE,TRUE,FALSE,FALSE,TRUE,4,6,1,2010-12-09,2010-11-04,2010-12-09,2010,TRUE,TRUE,2010-12-09,0,0,"1.7.12",TRUE
"1870","1.7.12.20",282,7,"12",226613.200584,8180230.495052,"191-7",2,0,1,1,21,11,2010,1,1,20,12,2010,TRUE,TRUE,TRUE,FALSE,FALSE,4,6,1,2010-12-20,2010-11-21,2010-12-20,2010,TRUE,TRUE,2010-12-09,0,11,"1.7.12",TRUE
"1853","1.7.12.13",527,7,"12",226614.894627,8180211.858683,"191-7",2,0,0,1,25,4,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,2012-04-25,2012-04-25,2012,FALSE,FALSE,2010-12-09,1,503,"1.7.12",TRUE
"1856","1.7.12.14",527,7,"12",226600.82908,8180218.892712,"191-7",2,1,0,1,25,4,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,2012-04-25,2012-04-25,2012,FALSE,FALSE,2010-12-09,1,503,"1.7.12",TRUE
"1860","1.7.12.18",478,7,"12",226595.010614,8180237.393001,"191-7",2,1,0,1,19,3,2012,0,1,11,6,2012,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,2012-06-11,2012-03-19,2012-06-11,2012,FALSE,FALSE,2010-12-09,1,550,"1.7.12",TRUE
"1863","1.7.12.19",478,7,"12",226605.066834,8180233.606139,"191-7",2,0,1,1,2,3,2012,1,1,11,6,2012,TRUE,TRUE,TRUE,FALSE,FALSE,4,8,1,2012-06-11,2012-03-02,2012-06-11,2012,TRUE,FALSE,2010-12-09,2,550,"1.7.12",TRUE
"1871","1.7.12.20",478,7,"12",226613.200584,8180230.495052,"191-7",2,0,0,1,6,3,2012,0,1,15,6,2012,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,2012-06-15,2012-03-06,2012-06-15,2012,FALSE,FALSE,2010-12-09,1,554,"1.7.12",TRUE
"1855","1.7.12.14",478,7,"12",226600.82908,8180218.892712,"191-7",2,1,0,1,13,4,2012,0,1,16,6,2012,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,2012-06-16,2012-04-13,2012-06-16,2012,TRUE,FALSE,2010-12-09,2,555,"1.7.12",TRUE
"1858","1.7.12.17",478,7,"12",226584.469218,8180242.026418,"191-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2010-12-09,1,NA,"1.7.12",TRUE
"1872","1.7.12.21",260,7,"12",226621.080098,8180225.344344,"191-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,NA,NA,0,FALSE,FALSE,2010-12-09,1,NA,"1.7.12",TRUE
"1874","1.7.12.21",478,7,"12",226621.080098,8180225.344344,"191-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2010-12-09,1,NA,"1.7.12",TRUE
"1875","1.7.12.22",260,7,"12",226630.850113,8180221.319305,"191-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,NA,NA,0,FALSE,FALSE,2010-12-09,1,NA,"1.7.12",TRUE
"1262","1.24.5.42A",0,24,"5",222827.294628,8180605.151906,"192-24",2,0,0,0,0,0,0,0,1,12,9,2005,TRUE,FALSE,FALSE,FALSE,FALSE,5,0,0,2005-09-12,NA,2005-09-12,2005,TRUE,TRUE,2005-09-12,0,0,"1.24.5",TRUE
"1256","1.24.5.41",0,24,"5",222830.513864,8180613.537407,"192-24",2,0,0,0,0,0,0,0,1,25,4,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-04-25,NA,2006-04-25,2006,TRUE,FALSE,2005-09-12,2,225,"1.24.5",TRUE
"1266","1.24.5.42C",0,24,"5",222827.294628,8180605.151906,"192-24",2,1,0,0,0,0,0,0,1,25,4,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-04-25,NA,2006-04-25,2006,TRUE,FALSE,2005-09-12,2,225,"1.24.5",TRUE
"1261","1.24.5.42A",0,24,"5",222827.294628,8180605.151906,"192-24",2,0,0,0,0,0,0,0,1,11,4,2007,TRUE,FALSE,FALSE,FALSE,FALSE,5,2,0,2007-04-11,NA,2007-04-11,2007,FALSE,FALSE,2005-09-12,1,576,"1.24.5",TRUE
"1263","1.24.5.42A",35,24,"5",222827.294628,8180605.151906,"192-24",2,0,0,1,1,4,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,NA,2009-04-01,2009-04-01,2009,FALSE,FALSE,2005-09-12,1,1297,"1.24.5",TRUE
"1264","1.24.5.42A",65,24,"5",222827.294628,8180605.151906,"192-24",2,0,1,1,24,6,2009,1,1,25,6,2009,TRUE,TRUE,TRUE,FALSE,FALSE,5,4,1,2009-06-25,2009-06-24,2009-06-25,2009,FALSE,FALSE,2005-09-12,1,1382,"1.24.5",TRUE
"1257","1.24.5.41",237,24,"5",222830.513864,8180613.537407,"192-24",2,0,0,1,15,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-06-15,2010-06-15,2010,FALSE,FALSE,2005-09-12,1,1737,"1.24.5",TRUE
"1276","1.24.5.47",237,24,"5",222806.651144,8180645.994376,"192-24",1,0,0,1,16,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-06-16,2010-06-16,2010,FALSE,FALSE,2005-09-12,1,1738,"1.24.5",TRUE
"1260","1.24.5.42",237,24,"5",222827.294628,8180605.151906,"192-24",2,1,0,1,4,7,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-07-04,2010-07-04,2010,FALSE,FALSE,2005-09-12,1,1756,"1.24.5",TRUE
"1258","1.24.5.41",268,24,"5",222830.513864,8180613.537407,"192-24",2,0,0,1,21,10,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-10-21,2010-10-21,2010,FALSE,FALSE,2005-09-12,1,1865,"1.24.5",TRUE
"1278","1.24.5.48",268,24,"5",222815.561974,8180640.709946,"192-24",2,1,0,1,21,10,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-10-21,2010-10-21,2010,FALSE,FALSE,2005-09-12,1,1865,"1.24.5",TRUE
"1254","1.24.5.40",268,24,"5",222835.259148,8180620.413913,"192-24",2,0,0,1,22,10,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-10-22,2010-10-22,2010,FALSE,FALSE,2005-09-12,1,1866,"1.24.5",TRUE
"1274","1.24.5.45",268,24,"5",222800.74617,8180618.941182,"192-24",2,0,0,1,22,10,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-10-22,2010-10-22,2010,FALSE,FALSE,2005-09-12,1,1866,"1.24.5",TRUE
"1282","1.24.5.50",268,24,"5",222836.2317,8180629.85238,"192-24",2,0,0,1,2,11,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-11-02,2010-11-02,2010,FALSE,FALSE,2005-09-12,1,1877,"1.24.5",TRUE
"1280","1.24.5.49",268,24,"5",222829.377879,8180633.263861,"192-24",2,0,1,1,21,10,2010,1,1,3,12,2010,TRUE,TRUE,TRUE,FALSE,FALSE,5,5,1,2010-12-03,2010-10-21,2010-12-03,2010,TRUE,FALSE,2005-09-12,2,1908,"1.24.5",TRUE
"1255","1.24.5.40",449,24,"5",222835.259148,8180620.413913,"192-24",2,0,0,1,19,3,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,2012-03-19,2012-03-19,2012,FALSE,FALSE,2005-09-12,1,2380,"1.24.5",TRUE
