"dist","loc","lon","lat","polygon","unicode","prov","viv","loc_num","block","uniblock","X","Y","clusterID","add.house"
24,"11A",-71.6208922169998,-16.4148526324301,334,"1.24.11A.118",1,"118",NA,1,"1.24.11A.1",220089.934669483,8183364.99878503,3,0
24,"11A",-71.6218270313667,-16.4137973726437,334,"1.24.11A.119",1,"119",NA,1,"1.24.11A.1",219988.52612267,8183480.54127201,3,0
24,"11A",-71.5985480530217,-16.4227991140309,334,"1.24.11A.12",1,"12",NA,1,"1.24.11A.1",222488.958000104,8182515.95880813,3,0
24,"11A",-71.620112979024,-16.4118346257586,334,"1.24.11A.120",1,"120",NA,1,"1.24.11A.1",220168.885301634,8183700.2193468,3,0
24,"11A",-71.6195678882127,-16.4107974367341,334,"1.24.11A.121",1,"121",NA,1,"1.24.11A.1",220225.651569977,8183815.80644496,3,0
24,"11A",-71.6193002070479,-16.4106584196085,334,"1.24.11A.122",1,"122",NA,1,"1.24.11A.1",220254.058305565,8183831.56768274,3,0
24,"11A",-71.6209174233635,-16.4102811174151,334,"1.24.11A.123",1,"123",NA,1,"1.24.11A.1",220080.694534004,8183871.10694765,3,0
24,"11A",-71.6203717139559,-16.4104462132445,334,"1.24.11A.124",1,"124",NA,1,"1.24.11A.1",220139.248147322,8183853.582196,3,0
24,"11A",-71.6197836619408,-16.4103704875164,334,"1.24.11A.125",1,"125",NA,1,"1.24.11A.1",220201.98190797,8183862.77873544,3,0
24,"11A",-71.6199332502242,-16.4106316519289,334,"1.24.11A.126",1,"126",NA,1,"1.24.11A.1",220186.369968806,8183833.65684897,3,0
24,"11A",-71.6229615232245,-16.4143211058413,334,"1.24.11A.127",1,"127",NA,1,"1.24.11A.1",219868.041269021,8183420.98610514,3,0
24,"11A",-71.6211071700155,-16.4152830900356,334,"1.24.11A.128",1,"128",NA,1,"1.24.11A.1",220067.580795944,8183317.04277698,3,0
24,"11A",-71.6189215999006,-16.4178135765788,334,"1.24.11A.129",1,"129",NA,1,"1.24.11A.1",220304.757605229,8183039.89625263,3,0
24,"11A",-71.5967273502024,-16.4197545376236,334,"1.24.11A.13",1,"13",NA,1,"1.24.11A.1",222679.190252175,8182855.53448115,3,0
24,"11A",-71.6187821798837,-16.4181947707825,334,"1.24.11A.130",1,"130",NA,1,"1.24.11A.1",220320.201749957,8182997.88434343,3,0
24,"11A",-71.620243438564,-16.4183115735753,334,"1.24.11A.131",1,"131",NA,1,"1.24.11A.1",220164.217979189,8182982.93305864,3,0
24,"11A",-71.6201463690525,-16.4179394849313,334,"1.24.11A.132",1,"132",NA,1,"1.24.11A.1",220174.058030365,8183024.26365026,3,0
24,"11A",-71.6207405000724,-16.4177781300578,334,"1.24.11A.133",1,"133",NA,1,"1.24.11A.1",220110.337561034,8183041.30704066,3,0
24,"11A",-71.6227876970827,-16.4175931807162,334,"1.24.11A.134",1,"134",NA,1,"1.24.11A.1",219891.306841085,8183058.95272186,3,0
24,"11A",-71.6233233233002,-16.4171194196893,334,"1.24.11A.135",1,"135",NA,1,"1.24.11A.1",219833.389908298,8183110.66493352,3,0
24,"11A",-71.6247945455025,-16.4170895082056,334,"1.24.11A.136",1,"136",NA,1,"1.24.11A.1",219676.129891927,8183111.94018776,3,0
24,"11A",-71.6253303426945,-16.4169755005209,334,"1.24.11A.137",1,"137",NA,1,"1.24.11A.1",219618.710136885,8183123.82085279,3,0
24,"11A",-71.6247793066332,-16.4163823375789,334,"1.24.11A.138",1,"138",NA,1,"1.24.11A.1",219676.743909421,8183190.25710653,3,0
24,"11A",-71.625602437167,-16.4168384694361,334,"1.24.11A.139",1,"139",NA,1,"1.24.11A.1",219589.437012218,8183138.61570273,3,0
24,"11A",-71.5977867217477,-16.4160202650408,334,"1.24.11A.14",1,"14",NA,1,"1.24.11A.1",222560.68582591,8183267.52295326,3,0
24,"11A",-71.6274188473652,-16.4180238794696,334,"1.24.11A.140",1,"140",NA,1,"1.24.11A.1",219397.03422443,8183004.85382206,3,0
24,"11A",-71.6296483448976,-16.4190912790069,334,"1.24.11A.141",1,"141",NA,1,"1.24.11A.1",219160.321207336,8182883.58264156,3,0
24,"11A",-71.62930403288,-16.4193851482447,334,"1.24.11A.142",1,"142",NA,1,"1.24.11A.1",219197.537036901,8182851.52384399,3,0
24,"11A",-71.6279305376608,-16.4191963059713,334,"1.24.11A.143",1,"143",NA,1,"1.24.11A.1",219344.03837167,8182874.33667467,3,0
24,"11A",-71.627479744803,-16.4186756329605,334,"1.24.11A.144",1,"144",NA,1,"1.24.11A.1",219391.46263609,8182932.60907454,3,0
24,"11A",-71.6268013668363,-16.4183221194669,334,"1.24.11A.145",1,"145",NA,1,"1.24.11A.1",219463.447181301,8182972.68928303,3,0
24,"11A",-71.6227324043918,-16.4181692958206,334,"1.24.11A.146",1,"146",NA,1,"1.24.11A.1",219898.041329022,8182995.24356097,3,0
24,"11A",-71.6232709801589,-16.4188464020474,334,"1.24.11A.147",1,"147",NA,1,"1.24.11A.1",219841.459478565,8182919.53121462,3,0
24,"11A",-71.625870908213,-16.4206887890489,334,"1.24.11A.148",1,"148",NA,1,"1.24.11A.1",219566.273936658,8182711.94758817,3,0
24,"11A",-71.6231582742354,-16.4190045043306,334,"1.24.11A.149",1,"149",NA,1,"1.24.11A.1",219853.72998227,8182902.18258942,3,0
24,"11A",-71.5977549332007,-16.415613276558,334,"1.24.11A.15",1,"15",NA,1,"1.24.11A.1",222563.504997165,8183312.62623625,3,0
24,"11A",-71.6241479409862,-16.421263574429,334,"1.24.11A.150",1,"150",NA,1,"1.24.11A.1",219751.214192772,8182650.69532192,3,0
24,"11A",-71.6245354865072,-16.4223340301506,334,"1.24.11A.151",1,"151",NA,1,"1.24.11A.1",219711.337226299,8182531.64102028,3,0
24,"11A",-71.6224991824764,-16.4182832224862,334,"1.24.11A.152",1,"152",NA,1,"1.24.11A.1",219923.126928651,8182982.95262335,3,0
24,"11A",-71.620102774765,-16.4200499361362,334,"1.24.11A.153",1,"153",NA,1,"1.24.11A.1",220181.738978351,8182790.66175087,3,0
24,"11A",-71.6196140384607,-16.4197295524907,334,"1.24.11A.154",1,"154",NA,1,"1.24.11A.1",220233.506403843,8182826.80908189,3,0
24,"11A",-71.6194282181681,-16.4205322070335,334,"1.24.11A.155",1,"155",NA,1,"1.24.11A.1",220254.512405072,8182738.19866854,3,0
24,"11A",-71.6193129375756,-16.4214273415208,334,"1.24.11A.156",1,"156",NA,1,"1.24.11A.1",220268.112920939,8182639.25170057,3,0
24,"11A",-71.6193764815949,-16.4223666877896,334,"1.24.11A.157",1,"157",NA,1,"1.24.11A.1",220262.667796302,8182535.16260792,3,0
24,"11A",-71.6183018483956,-16.422260189907,334,"1.24.11A.158",1,"158",NA,1,"1.24.11A.1",220377.348841901,8182548.43864191,3,0
24,"11A",-71.6178096159085,-16.423031681587,334,"1.24.11A.159",1,"159",NA,1,"1.24.11A.1",220431.05211508,8182463.70172224,3,0
24,"11A",-71.5983234201231,-16.412735777962,334,"1.24.11A.16",1,"16",NA,1,"1.24.11A.1",222498.67078772,8183630.42954474,3,0
24,"11A",-71.6175881440257,-16.4240326962152,334,"1.24.11A.160",1,"160",NA,1,"1.24.11A.1",220456.150708831,8182353.17876697,3,0
24,"11A",-71.6137034326302,-16.4267639533482,334,"1.24.11A.161",1,"161",NA,1,"1.24.11A.1",220875.163357839,8182056.14610147,3,0
24,"11A",-71.6139775004694,-16.4267528309075,334,"1.24.11A.162",1,"162",NA,1,"1.24.11A.1",220845.861792551,8182056.99945877,3,0
24,"11A",-71.6146240453574,-16.4292331070729,334,"1.24.11A.163",1,"163",NA,1,"1.24.11A.1",220780.321366282,8181781.50027205,3,0
24,"11A",-71.6168515603885,-16.4257128638277,334,"1.24.11A.164",1,"164",NA,1,"1.24.11A.1",220537.264082566,8182168.17379899,3,0
24,"11A",-71.6168683017903,-16.4252268807445,334,"1.24.11A.165",1,"165",NA,1,"1.24.11A.1",220534.779765098,8182221.95702174,3,0
24,"11A",-71.6170451698232,-16.4251218249735,334,"1.24.11A.166",1,"166",NA,1,"1.24.11A.1",220515.729915574,8182233.34416758,3,0
24,"11A",-71.6172884401804,-16.4250651942332,334,"1.24.11A.167",1,"167",NA,1,"1.24.11A.1",220489.653808954,8182239.27813483,3,0
24,"11A",-71.6175783805501,-16.4248932783342,334,"1.24.11A.168",1,"168",NA,1,"1.24.11A.1",220458.425675234,8182257.91157976,3,0
24,"11A",-71.6175822864291,-16.4251278234314,334,"1.24.11A.169",1,"169",NA,1,"1.24.11A.1",220458.34399841,8182231.93816197,3,0
24,"11A",-71.5992733900093,-16.4143059346997,334,"1.24.11A.17",1,"17",NA,1,"1.24.11A.1",222399.384963262,8183455.28757373,3,0
24,"11A",-71.617605584162,-16.4254500534297,334,"1.24.11A.170",1,"170",NA,1,"1.24.11A.1",220456.315683324,8182196.22978628,3,0
24,"11A",-71.6209243539117,-16.4237059838773,334,"1.24.11A.171",1,"171",NA,1,"1.24.11A.1",220099.183728835,8182384.74010157,3,0
24,"11A",-71.6211614358264,-16.4240732414915,334,"1.24.11A.172",1,"172",NA,1,"1.24.11A.1",220074.376016425,8182343.75060755,3,0
24,"11A",-71.6212161566121,-16.4243880839075,334,"1.24.11A.173",1,"173",NA,1,"1.24.11A.1",220068.979913045,8182308.81657058,3,0
24,"11A",-71.6179764420752,-16.4263626999369,334,"1.24.11A.174",1,"174",NA,1,"1.24.11A.1",220417.993581814,8182094.67234623,3,0
24,"11A",-71.6182362762001,-16.4269441155988,334,"1.24.11A.175",1,"175",NA,1,"1.24.11A.1",220391.061171079,8182029.94095588,3,0
24,"11A",-71.619622883915,-16.4285642925637,334,"1.24.11A.176",1,"176",NA,1,"1.24.11A.1",220245.215157004,8181848.64369106,3,0
24,"11A",-71.619515931209,-16.4287802233101,334,"1.24.11A.177",1,"177",NA,1,"1.24.11A.1",220256.952931932,8181824.88442806,3,0
24,"11A",-71.6203361797093,-16.4293708594576,334,"1.24.11A.178",1,"178",NA,1,"1.24.11A.1",220170.151829137,8181758.35679018,3,0
24,"11A",-71.6205674997178,-16.4304643617682,334,"1.24.11A.179",1,"179",NA,1,"1.24.11A.1",220147.001548889,8181636.96774356,3,0
24,"11A",-71.6026570117387,-16.4176061724715,334,"1.24.11A.18",1,"18",NA,1,"1.24.11A.1",222042.500185629,8183085.25904266,3,0
24,"11A",-71.6208181863602,-16.433189264038,334,"1.24.11A.180",1,"180",NA,1,"1.24.11A.1",220124.121112941,8181334.92836719,3,0
24,"11A",-71.6206364501292,-16.4326110621752,334,"1.24.11A.181",1,"181",NA,1,"1.24.11A.1",220142.711176837,8181399.19650484,3,0
24,"11A",-71.6200515611715,-16.429765228859,334,"1.24.11A.182",1,"182",NA,1,"1.24.11A.1",220201.129748227,8181715.08713119,3,0
24,"11A",-71.6179536832392,-16.4281507376049,334,"1.24.11A.183",1,"183",NA,1,"1.24.11A.1",220422.985338082,8181896.73835811,3,0
24,"11A",-71.616681575743,-16.4287876139515,334,"1.24.11A.184",1,"184",NA,1,"1.24.11A.1",220559.827823238,8181827.98298775,3,0
24,"11A",-71.615915249227,-16.4294597772268,334,"1.24.11A.185",1,"185",NA,1,"1.24.11A.1",220642.674995408,8181754.62171854,3,0
24,"11A",-71.6180042928847,-16.4284892393129,334,"1.24.11A.186",1,"186",NA,1,"1.24.11A.1",220418.062095084,8181859.19066667,3,0
24,"11A",-71.6162225867673,-16.4305093553061,334,"1.24.11A.187",1,"187",NA,1,"1.24.11A.1",220611.336552375,8181637.99172644,3,0
24,"11A",-71.6155792301073,-16.4305385759369,334,"1.24.11A.188",1,"188",NA,1,"1.24.11A.1",220680.123351982,8181635.64491788,3,0
24,"11A",-71.6150496265322,-16.4321992845192,334,"1.24.11A.189",1,"189",NA,1,"1.24.11A.1",220739.088866535,8181452.50838357,3,0
24,"11A",-71.6030110877907,-16.4183559961157,334,"1.24.11A.19",1,"19",NA,1,"1.24.11A.1",222005.730448662,8183001.75587275,3,0
24,"11A",-71.6147778181458,-16.4331937638164,334,"1.24.11A.190",1,"190",NA,1,"1.24.11A.1",220769.554776601,8181342.77844364,3,0
24,"11A",-71.6156452998944,-16.4309465023102,334,"1.24.11A.191",1,"191",NA,1,"1.24.11A.1",220673.647167772,8181590.38953518,3,0
24,"11A",-71.6181044262183,-16.4298925482486,334,"1.24.11A.192",1,"192",NA,1,"1.24.11A.1",220409.371746033,8181703.68267766,3,0
24,"11A",-71.6185278471686,-16.4317414134789,334,"1.24.11A.193",1,"193",NA,1,"1.24.11A.1",220366.775523897,8181498.39727641,3,0
24,"11A",-71.6189104985785,-16.4320575021411,334,"1.24.11A.194",1,"194",NA,1,"1.24.11A.1",220326.340829352,8181462.87198245,3,0
24,"11A",-71.6187526578831,-16.4334382240999,334,"1.24.11A.195",1,"195",NA,1,"1.24.11A.1",220345.184533916,8181310.22123175,3,0
24,"11A",-71.6188632600919,-16.4337041762679,334,"1.24.11A.196",1,"196",NA,1,"1.24.11A.1",220333.747465349,8181280.62296021,3,0
24,"11A",-71.6183005433797,-16.4339649387037,334,"1.24.11A.197",1,"197",NA,1,"1.24.11A.1",220394.248426842,8181252.53018665,3,0
24,"11A",-71.6174920605029,-16.4342310513407,334,"1.24.11A.198",1,"198",NA,1,"1.24.11A.1",220481.017408144,8181224.18457441,3,0
24,"11A",-71.6173598972405,-16.4349344987412,334,"1.24.11A.199",1,"199",NA,1,"1.24.11A.1",220496.146573034,8181146.4839099,3,0
24,"11A",-71.6034997228457,-16.4273031166082,334,"1.24.11A.2",1,"2",NA,1,"1.24.11A.1",221966.250027291,8182010.50013632,3,0
24,"11A",-71.5982117120754,-16.4164908379792,334,"1.24.11A.20",1,"20",NA,1,"1.24.11A.1",222515.939396307,8183214.84108326,3,0
24,"11A",-71.6168559095238,-16.4353515045626,334,"1.24.11A.200",1,"200",NA,1,"1.24.11A.1",220550.595343618,8181101.01088732,3,0
24,"11A",-71.6164235609095,-16.4358924758597,334,"1.24.11A.201",1,"201",NA,1,"1.24.11A.1",220597.566646637,8181041.71375942,3,0
24,"11A",-71.6171361876446,-16.4373714419578,334,"1.24.11A.202",1,"202",NA,1,"1.24.11A.1",220523.539820318,8180876.98298425,3,0
24,"11A",-71.6127588056004,-16.4365485513774,334,"1.24.11A.203",1,"203",NA,1,"1.24.11A.1",220990.085787094,8180974.13502255,3,0
24,"11A",-71.6124752575683,-16.4363259853662,334,"1.24.11A.204",1,"204",NA,1,"1.24.11A.1",221020.064777638,8180999.16787754,3,0
24,"11A",-71.5991933122276,-16.4184599921438,334,"1.24.11A.21",1,"21",NA,1,"1.24.11A.1",222413.842762943,8182995.4804521,3,0
24,"11A",-71.6030964278703,-16.4203434842591,334,"1.24.11A.22",1,"22",NA,1,"1.24.11A.1",221999.438915502,8182781.59310751,3,0
24,"11A",-71.6024112442007,-16.4204151196727,334,"1.24.11A.23",1,"23",NA,1,"1.24.11A.1",222072.758356978,8182774.60283189,3,0
24,"11A",-71.6027677093482,-16.4216190598012,334,"1.24.11A.24",1,"24",NA,1,"1.24.11A.1",222036.380080899,8182640.81865685,3,0
24,"11A",-71.6003819893539,-16.4196157516274,334,"1.24.11A.25",1,"25",NA,1,"1.24.11A.1",222288.464510884,8182865.8900843,3,0
24,"11A",-71.6014710673059,-16.4214693287501,334,"1.24.11A.26",1,"26",NA,1,"1.24.11A.1",222174.72309644,8182659.17636027,3,0
24,"11A",-71.603407451937,-16.4236811478933,334,"1.24.11A.27",1,"27",NA,1,"1.24.11A.1",221970.9536541,8182411.6349673,3,0
24,"11A",-71.6042199946802,-16.4234779385874,334,"1.24.11A.28",1,"28",NA,1,"1.24.11A.1",221883.838843157,8182433.01698693,3,0
24,"11A",-71.604201984899,-16.4237908891703,334,"1.24.11A.29",1,"29",NA,1,"1.24.11A.1",221886.208885876,8182398.39324408,3,0
24,"11A",-71.6033482322205,-16.4270936982693,334,"1.24.11A.3",1,"3",NA,1,"1.24.11A.1",221982.139347548,8182033.89414546,3,0
24,"11A",-71.604607866319,-16.4246104396568,334,"1.24.11A.30",1,"30",NA,1,"1.24.11A.1",221844.004915814,8182307.09844655,3,0
24,"11A",-71.6056668214083,-16.4256032441878,334,"1.24.11A.31",1,"31",NA,1,"1.24.11A.1",221732.263582983,8182195.7236561,3,0
24,"11A",-71.6067072981195,-16.4263119798025,334,"1.24.11A.32",1,"32",NA,1,"1.24.11A.1",221622.093001334,8182115.82443017,3,0
24,"11A",-71.6067879036233,-16.4264086438055,334,"1.24.11A.33",1,"33",NA,1,"1.24.11A.1",221613.617667108,8182105.01131225,3,0
24,"11A",-71.6068418144529,-16.4264537650565,334,"1.24.11A.34",1,"34",NA,1,"1.24.11A.1",221607.921332539,8182099.94151057,3,0
24,"11A",-71.6068976696231,-16.4264983104779,334,"1.24.11A.35",1,"35",NA,1,"1.24.11A.1",221602.016416874,8182094.93278534,3,0
24,"11A",-71.60702869272,-16.4266586543464,334,"1.24.11A.36",1,"36",NA,1,"1.24.11A.1",221588.24450441,8182076.99992311,3,0
24,"11A",-71.6094114248946,-16.4249239262122,334,"1.24.11A.37",1,"37",NA,1,"1.24.11A.1",221331.162027238,8182265.78209709,3,0
24,"11A",-71.6095264003551,-16.4244465994793,334,"1.24.11A.38",1,"38",NA,1,"1.24.11A.1",221318.195130254,8182318.47144754,3,0
24,"11A",-71.6077767781474,-16.4225809737984,334,"1.24.11A.39",1,"39",NA,1,"1.24.11A.1",221502.493615605,8182527.43419191,3,0
24,"11A",-71.6026348498766,-16.4268288042258,334,"1.24.11A.4",1,"4",NA,1,"1.24.11A.1",222057.99051549,8182064.20204246,3,0
24,"11A",-71.6071367120159,-16.4221457357022,334,"1.24.11A.40",1,"40",NA,1,"1.24.11A.1",221570.269057577,8182576.50251313,3,0
24,"11A",-71.6062905348762,-16.421152293251,334,"1.24.11A.41",1,"41",NA,1,"1.24.11A.1",221659.274050725,8182687.65598585,3,0
24,"11A",-71.6062756481408,-16.4207233377948,334,"1.24.11A.42",1,"42",NA,1,"1.24.11A.1",221660.253683309,8182735.16854571,3,0
24,"11A",-71.6058253887171,-16.4194722031673,334,"1.24.11A.43",1,"43",NA,1,"1.24.11A.1",221706.585535318,8182874.30777548,3,0
24,"11A",-71.6065040430336,-16.4177562042615,334,"1.24.11A.44",1,"44",NA,1,"1.24.11A.1",221631.620551653,8183063.36265293,3,0
24,"11A",-71.6065135432292,-16.41741277328,334,"1.24.11A.45",1,"45",NA,1,"1.24.11A.1",221630.116125634,8183101.37277714,3,0
24,"11A",-71.6049836867396,-16.4162534934672,334,"1.24.11A.46",1,"46",NA,1,"1.24.11A.1",221791.946311431,8183231.82589079,3,0
24,"11A",-71.6049267987789,-16.4145056983604,334,"1.24.11A.47",1,"47",NA,1,"1.24.11A.1",221795.537416118,8183425.41210009,3,0
24,"11A",-71.6048883312904,-16.4131217566063,334,"1.24.11A.48",1,"48",NA,1,"1.24.11A.1",221797.678289853,8183578.68875813,3,0
24,"11A",-71.602677323161,-16.4137314985519,334,"1.24.11A.49",1,"49",NA,1,"1.24.11A.1",222034.818809814,8183514.2170564,3,0
24,"11A",-71.6024680739204,-16.4266844709568,334,"1.24.11A.5",1,"5",NA,1,"1.24.11A.1",222075.605907068,8182080.41103508,3,0
24,"11A",-71.6053217615869,-16.4134242202148,334,"1.24.11A.50",1,"50",NA,1,"1.24.11A.1",221751.791459432,8183544.60586359,3,0
24,"11A",-71.6062936657126,-16.4144611981517,334,"1.24.11A.51",1,"51",NA,1,"1.24.11A.1",221649.408358124,8183428.4605696,3,0
24,"11A",-71.6072414064567,-16.4166818062197,334,"1.24.11A.52",1,"52",NA,1,"1.24.11A.1",221551.294980244,8183181.30140969,3,0
24,"11A",-71.6069762818807,-16.4171492988141,334,"1.24.11A.53",1,"53",NA,1,"1.24.11A.1",221580.292407307,8183129.90724376,3,0
24,"11A",-71.606817141503,-16.417487229701,334,"1.24.11A.54",1,"54",NA,1,"1.24.11A.1",221597.779646821,8183092.71183305,3,0
24,"11A",-71.6073026890352,-16.4179823630157,334,"1.24.11A.55",1,"55",NA,1,"1.24.11A.1",221546.59953422,8183037.22505615,3,0
24,"11A",-71.6082716417737,-16.4184272426247,334,"1.24.11A.56",1,"56",NA,1,"1.24.11A.1",221443.691529185,8182986.63692077,3,0
24,"11A",-71.6087415865961,-16.4193158690944,334,"1.24.11A.57",1,"57",NA,1,"1.24.11A.1",221394.740431177,8182887.60522832,3,0
24,"11A",-71.6095542385655,-16.4204627731575,334,"1.24.11A.58",1,"58",NA,1,"1.24.11A.1",221309.536982858,8182759.50612239,3,0
24,"11A",-71.6104266024136,-16.4218235022656,334,"1.24.11A.59",1,"59",NA,1,"1.24.11A.1",221218.259060103,8182607.65042623,3,0
24,"11A",-71.602099704151,-16.4264260143517,334,"1.24.11A.6",1,"6",NA,1,"1.24.11A.1",222114.600212356,8182109.5320744,3,0
24,"11A",-71.6110134807855,-16.423415295851,334,"1.24.11A.60",1,"60",NA,1,"1.24.11A.1",221157.818596468,8182430.60493816,3,0
24,"11A",-71.6122305337383,-16.4225254210204,334,"1.24.11A.61",1,"61",NA,1,"1.24.11A.1",221026.496837482,8182527.45123506,3,0
24,"11A",-71.6131680316987,-16.4232197683604,334,"1.24.11A.62",1,"62",NA,1,"1.24.11A.1",220927.309864028,8182449.28331799,3,0
24,"11A",-71.613286837157,-16.4234002714484,334,"1.24.11A.63",1,"63",NA,1,"1.24.11A.1",220914.872511091,8182429.13487763,3,0
24,"11A",-71.6130288102009,-16.4244237419866,334,"1.24.11A.64",1,"64",NA,1,"1.24.11A.1",220943.90677621,8182316.17590616,3,0
24,"11A",-71.6137954837648,-16.4238162518411,334,"1.24.11A.65",1,"65",NA,1,"1.24.11A.1",220861.114335372,8182382.37761635,3,0
24,"11A",-71.6128157463069,-16.4201676754722,334,"1.24.11A.66",1,"66",NA,1,"1.24.11A.1",220960.594697106,8182787.68505083,3,0
24,"11A",-71.612343292337,-16.4190982165768,334,"1.24.11A.67",1,"67",NA,1,"1.24.11A.1",221009.553582529,8182906.74258204,3,0
24,"11A",-71.6104271159369,-16.4158616542225,334,"1.24.11A.68",1,"68",NA,1,"1.24.11A.1",221209.697791711,8183267.72143789,3,0
24,"11A",-71.6117377933836,-16.4159200511117,334,"1.24.11A.69",1,"69",NA,1,"1.24.11A.1",221069.720419201,8183259.4508581,3,0
24,"11A",-71.6008210785347,-16.4251297123153,334,"1.24.11A.7",1,"7",NA,1,"1.24.11A.1",222249.384041332,8182254.80800385,3,0
24,"11A",-71.6104660015273,-16.4145623013342,334,"1.24.11A.70",1,"70",NA,1,"1.24.11A.1",221203.688876343,8183411.52696101,3,0
24,"11A",-71.6103961582478,-16.4142997653438,334,"1.24.11A.71",1,"71",NA,1,"1.24.11A.1",221210.777982602,8183440.69003413,3,0
24,"11A",-71.6105477168018,-16.414007150089,334,"1.24.11A.72",1,"72",NA,1,"1.24.11A.1",221194.164704355,8183472.87853883,3,0
24,"11A",-71.6104235093299,-16.4135536900196,334,"1.24.11A.73",1,"73",NA,1,"1.24.11A.1",221206.790995641,8183523.2547919,3,0
24,"11A",-71.6110178257741,-16.4131254480858,334,"1.24.11A.74",1,"74",NA,1,"1.24.11A.1",221142.66986305,8183569.84971104,3,0
24,"11A",-71.6113326709443,-16.4114866787753,334,"1.24.11A.75",1,"75",NA,1,"1.24.11A.1",221106.686507376,8183750.85408054,3,0
24,"11A",-71.6108027200335,-16.4115167228265,334,"1.24.11A.76",1,"76",NA,1,"1.24.11A.1",221163.361885595,8183748.25741446,3,0
24,"11A",-71.6108925323007,-16.4112125299047,334,"1.24.11A.77",1,"77",NA,1,"1.24.11A.1",221153.330306791,8183781.81276472,3,0
24,"11A",-71.6084586593892,-16.4087523755551,334,"1.24.11A.78",1,"78",NA,1,"1.24.11A.1",221409.917470676,8184057.53992355,3,0
24,"11A",-71.6072875041368,-16.4102139627174,334,"1.24.11A.79",1,"79",NA,1,"1.24.11A.1",221537.154686657,8183897.32970093,3,0
24,"11A",-71.6008407221364,-16.4256363687622,334,"1.24.11A.8",1,"8",NA,1,"1.24.11A.1",222248.005530619,8182198.68642255,3,0
24,"11A",-71.6075770328361,-16.4112953852389,334,"1.24.11A.80",1,"80",NA,1,"1.24.11A.1",221507.754997398,8183777.2012051,3,0
24,"11A",-71.6094206022968,-16.4090478078563,334,"1.24.11A.81",1,"81",NA,1,"1.24.11A.1",221307.540495395,8184023.50768047,3,0
24,"11A",-71.6113701403865,-16.4108326591285,334,"1.24.11A.82",1,"82",NA,1,"1.24.11A.1",221101.749311466,8183823.21289926,3,0
24,"11A",-71.611502185697,-16.4112519738538,334,"1.24.11A.83",1,"83",NA,1,"1.24.11A.1",221088.236658679,8183776.60622896,3,0
24,"11A",-71.6116498064557,-16.4115133083982,334,"1.24.11A.84",1,"84",NA,1,"1.24.11A.1",221072.834215022,8183747.46902092,3,0
24,"11A",-71.6133048349962,-16.409773418198,334,"1.24.11A.85",1,"85",NA,1,"1.24.11A.1",220893.487550307,8183937.82284155,3,0
24,"11A",-71.6134897071883,-16.4093738441872,334,"1.24.11A.86",1,"86",NA,1,"1.24.11A.1",220873.160744863,8183981.80736689,3,0
24,"11A",-71.6163513450754,-16.4094584981621,334,"1.24.11A.87",1,"87",NA,1,"1.24.11A.1",220567.472370719,8183968.48922278,3,0
24,"11A",-71.6171774572708,-16.410681534187,334,"1.24.11A.88",1,"88",NA,1,"1.24.11A.1",220480.938344881,8183831.93925335,3,0
24,"11A",-71.6158553471224,-16.4118052384067,334,"1.24.11A.89",1,"89",NA,1,"1.24.11A.1",220623.830977894,8183709.35102351,3,0
24,"11A",-71.5998700709625,-16.4238503781811,334,"1.24.11A.9",1,"9",NA,1,"1.24.11A.1",222349.185835114,8182397.7547748,3,0
24,"11A",-71.6155028838363,-16.4121014635658,334,"1.24.11A.90",1,"90",NA,1,"1.24.11A.1",220661.919876869,8183677.04025057,3,0
24,"11A",-71.6147744813319,-16.4118817534526,334,"1.24.11A.91",1,"91",NA,1,"1.24.11A.1",220739.445763747,8183702.37026371,3,0
24,"11A",-71.6137596671463,-16.4121589531223,334,"1.24.11A.92",1,"92",NA,1,"1.24.11A.1",220848.288448931,8183673.0788276,3,0
24,"11A",-71.6140315986304,-16.4162438587328,334,"1.24.11A.93",1,"93",NA,1,"1.24.11A.1",220825.063715308,8183220.43880625,3,0
24,"11A",-71.6138263242134,-16.417589051763,334,"1.24.11A.94",1,"94",NA,1,"1.24.11A.1",220848.921225085,8183071.7871773,3,0
24,"11A",-71.6139991508902,-16.4178392950236,334,"1.24.11A.95",1,"95",NA,1,"1.24.11A.1",220830.810381424,8183043.84288696,3,0
24,"11A",-71.6144082005017,-16.4182305517406,334,"1.24.11A.96",1,"96",NA,1,"1.24.11A.1",220787.658226299,8182999.96031867,3,0
24,"11A",-71.6145340408534,-16.4191418080279,334,"1.24.11A.97",1,"97",NA,1,"1.24.11A.1",220775.513118015,8182898.89586844,3,0
24,"11A",-71.6140024407036,-16.4204760536306,334,"1.24.11A.98",1,"98",NA,1,"1.24.11A.1",220834.226210232,8182751.90638503,3,0
24,"11A",-71.6148083738386,-16.4218545614425,334,"1.24.11A.99",1,"99",NA,1,"1.24.11A.1",220750.075423387,8182598.17144262,3,0
24,"13",-71.6132267822974,-16.4396299705524,336,"1.24.13.1",1,"1",13,1,"1.24.13.1",220944.488764034,8180632.32590073,3,0
24,"13",-71.6129110237302,-16.4411633382187,337,"1.24.13.2",1,"2",13,2,"1.24.13.2",220980.419772929,8180462.99283532,3,0
24,"13",-71.6120915408847,-16.4425550424916,338,"1.24.13.3",1,"3",13,3,"1.24.13.3",221069.969171682,8180310.03930289,3,0
